uniqueID,preLimVal,region,hemi,mouse,treatment,postLimVal,removeRegion,parent,major,x,y
3282_none_dhc_left,27.51593375,dhc,left,3282,none,27.51593375,TRUE,dhc,fiber tracts,3282_none,dhc_left
3282_none_dhc_right,0,dhc,right,3282,none,0,TRUE,dhc,fiber tracts,3282_none,dhc_right
3282_none_dscp_right,0,dscp,right,3282,none,0,TRUE,dscp,fiber tracts,3282_none,dscp_right
3282_none_ec_left,4.190572998,ec,left,3282,none,4.190572998,TRUE,ec,fiber tracts,3282_none,ec_left
3282_none_ec_right,12.19686337,ec,right,3282,none,12.19686337,TRUE,ec,fiber tracts,3282_none,ec_right
3282_none_em_left,16.06653875,em,left,3282,none,16.06653875,TRUE,em,fiber tracts,3282_none,em_left
3282_none_em_right,15.07782867,em,right,3282,none,15.07782867,TRUE,em,fiber tracts,3282_none,em_right
3282_none_fi_left,0,fi,left,3282,none,0,TRUE,fi,fiber tracts,3282_none,fi_left
3282_none_fi_right,5.730228509,fi,right,3282,none,5.730228509,TRUE,fi,fiber tracts,3282_none,fi_right
3282_none_fiber tracts_left,7.880630621,fiber tracts,left,3282,none,7.880630621,TRUE,fiber tracts,fiber tracts,3282_none,fiber tracts_left
3282_none_fiber tracts_right,13.22243968,fiber tracts,right,3282,none,13.22243968,TRUE,fiber tracts,fiber tracts,3282_none,fiber tracts_right
3282_none_fr_left,0,fr,left,3282,none,0,TRUE,fr,fiber tracts,3282_none,fr_left
3282_none_fr_right,0,fr,right,3282,none,0,TRUE,fr,fiber tracts,3282_none,fr_right
3282_none_fx_left,0,fx,left,3282,none,0,TRUE,fx,fiber tracts,3282_none,fx_left
3282_none_fx_right,0,fx,right,3282,none,0,TRUE,fx,fiber tracts,3282_none,fx_right
3282_none_hbc_left,0,hbc,left,3282,none,0,TRUE,hbc,fiber tracts,3282_none,hbc_left
3282_none_hbc_right,0,hbc,right,3282,none,0,TRUE,hbc,fiber tracts,3282_none,hbc_right
3282_none_int_left,0,int,left,3282,none,0,TRUE,int,fiber tracts,3282_none,int_left
3282_none_int_right,2.012503631,int,right,3282,none,2.012503631,TRUE,int,fiber tracts,3282_none,int_right
3282_none_ll_left,2.848306553,ll,left,3282,none,2.848306553,TRUE,ll,fiber tracts,3282_none,ll_left
3282_none_ll_right,5.001601485,ll,right,3282,none,5.001601485,TRUE,ll,fiber tracts,3282_none,ll_right
3282_none_lotg_left,0,lotg,left,3282,none,0,TRUE,In,fiber tracts,3282_none,lotg_left
3282_none_lotg_right,0,lotg,right,3282,none,0,TRUE,In,fiber tracts,3282_none,lotg_right
3282_none_mcp_left,0,mcp,left,3282,none,0,TRUE,mcp,fiber tracts,3282_none,mcp_left
3282_none_mcp_right,0,mcp,right,3282,none,0,TRUE,mcp,fiber tracts,3282_none,mcp_right
3282_none_ml_right,0,ml,right,3282,none,0,TRUE,ml,fiber tracts,3282_none,ml_right
3282_none_mlf_right,0,mlf,right,3282,none,0,TRUE,mlf,fiber tracts,3282_none,mlf_right
3282_none_moV_left,14.90737066,moV,left,3282,none,14.90737066,TRUE,moV,fiber tracts,3282_none,moV_left
3282_none_moV_right,0,moV,right,3282,none,0,TRUE,moV,fiber tracts,3282_none,moV_right
3282_none_mtg_right,0,mtg,right,3282,none,0,TRUE,mtg,fiber tracts,3282_none,mtg_right
3282_none_mtt_left,0,mtt,left,3282,none,0,TRUE,mtt,fiber tracts,3282_none,mtt_left
3282_none_mtt_right,0,mtt,right,3282,none,0,TRUE,mtt,fiber tracts,3282_none,mtt_right
3282_none_nst_left,0,nst,left,3282,none,0,TRUE,nst,fiber tracts,3282_none,nst_left
3282_none_nst_right,0,nst,right,3282,none,0,TRUE,nst,fiber tracts,3282_none,nst_right
3282_none_opt_left,14.49947013,opt,left,3282,none,14.49947013,TRUE,opt,fiber tracts,3282_none,opt_left
3282_none_opt_right,0,opt,right,3282,none,0,TRUE,opt,fiber tracts,3282_none,opt_right
3282_none_or_left,5.817641772,or,left,3282,none,5.817641772,TRUE,or,fiber tracts,3282_none,or_left
3282_none_or_right,7.996504956,or,right,3282,none,7.996504956,TRUE,or,fiber tracts,3282_none,or_right
3282_none_rust_left,0,rust,left,3282,none,0,TRUE,rust,fiber tracts,3282_none,rust_left
3282_none_rust_right,0,rust,right,3282,none,0,TRUE,rust,fiber tracts,3282_none,rust_right
3282_none_sV_left,0,sV,left,3282,none,0,TRUE,sV,fiber tracts,3282_none,sV_left
3282_none_sV_right,0,sV,right,3282,none,0,TRUE,sV,fiber tracts,3282_none,sV_right
3282_none_scp_left,0,scp,left,3282,none,0,TRUE,scp,fiber tracts,3282_none,scp_left
3282_none_scp_right,0,scp,right,3282,none,0,TRUE,scp,fiber tracts,3282_none,scp_right
3282_none_scwm_left,17.4367472,scwm,left,3282,none,17.4367472,TRUE,scwm,fiber tracts,3282_none,scwm_left
3282_none_scwm_right,13.05333716,scwm,right,3282,none,13.05333716,TRUE,scwm,fiber tracts,3282_none,scwm_right
3282_none_st_left,5.047092015,st,left,3282,none,5.047092015,TRUE,st,fiber tracts,3282_none,st_left
3282_none_st_right,7.000420455,st,right,3282,none,7.000420455,TRUE,st,fiber tracts,3282_none,st_right
3282_none_stc_left,0,stc,left,3282,none,0,TRUE,stc,fiber tracts,3282_none,stc_left
3282_none_stc_right,0,stc,right,3282,none,0,TRUE,stc,fiber tracts,3282_none,stc_right
3282_none_sup_left,0,sup,left,3282,none,0,TRUE,sup,fiber tracts,3282_none,sup_left
3282_none_sup_right,0,sup,right,3282,none,0,TRUE,sup,fiber tracts,3282_none,sup_right
3282_none_tspc_left,0,tspc,left,3282,none,0,TRUE,tspc,fiber tracts,3282_none,tspc_left
3282_none_tspc_right,0,tspc,right,3282,none,0,TRUE,tspc,fiber tracts,3282_none,tspc_right
3286_none_ACAd_left,15.37713497,ACAd,left,3286,none,15.37713497,FALSE,ACA,Isocortex,3286_none,ACAd_left
3286_none_ACAd_right,12.80904488,ACAd,right,3286,none,12.80904488,FALSE,ACA,Isocortex,3286_none,ACAd_right
3286_none_ACAv_left,14.33223699,ACAv,left,3286,none,14.33223699,FALSE,ACA,Isocortex,3286_none,ACAv_left
3286_none_ACAv_right,11.73173131,ACAv,right,3286,none,11.73173131,FALSE,ACA,Isocortex,3286_none,ACAv_right
3286_none_ACB_left,1.979410806,ACB,left,3286,none,1.979410806,FALSE,ACB,STR,3286_none,ACB_left
3286_none_ACB_right,4.916339823,ACB,right,3286,none,4.916339823,FALSE,ACB,STR,3286_none,ACB_right
3286_none_AHN_left,0,AHN,left,3286,none,0,FALSE,AHN,HY,3286_none,AHN_left
3286_none_AHN_right,0,AHN,right,3286,none,0,FALSE,AHN,HY,3286_none,AHN_right
3286_none_AId_left,4.844423571,AId,left,3286,none,4.844423571,FALSE,AI,Isocortex,3286_none,AId_left
3286_none_AId_right,33.49148815,AId,right,3286,none,33.49148815,FALSE,AI,Isocortex,3286_none,AId_right
3286_none_AIp_left,13.65001797,AIp,left,3286,none,13.65001797,FALSE,AI,Isocortex,3286_none,AIp_left
3286_none_AIp_right,7.842155046,AIp,right,3286,none,7.842155046,FALSE,AI,Isocortex,3286_none,AIp_right
3286_none_AIv_left,17.45614516,AIv,left,3286,none,17.45614516,FALSE,AI,Isocortex,3286_none,AIv_left
3286_none_AIv_right,44.15332074,AIv,right,3286,none,44.15332074,FALSE,AI,Isocortex,3286_none,AIv_right
3286_none_APr_left,12.39353662,APr,left,3286,none,12.39353662,FALSE,APr,HPF,3286_none,APr_left
3286_none_APr_right,9.322232336,APr,right,3286,none,9.322232336,FALSE,APr,HPF,3286_none,APr_right
3286_none_AQ_left,0,AQ,left,3286,none,0,TRUE,AQ,VS,3286_none,AQ_left
3286_none_AQ_right,0,AQ,right,3286,none,0,TRUE,AQ,VS,3286_none,AQ_right
3286_none_ARH_left,0,ARH,left,3286,none,0,FALSE,ARH,HY,3286_none,ARH_left
3286_none_ARH_right,0,ARH,right,3286,none,0,FALSE,ARH,HY,3286_none,ARH_right
3286_none_AT_left,0,AT,left,3286,none,0,FALSE,AT,MB,3286_none,AT_left
3286_none_AT_right,0,AT,right,3286,none,0,FALSE,AT,MB,3286_none,AT_right
3286_none_AUDd_left,23.68961207,AUDd,left,3286,none,23.68961207,FALSE,AUDd,Isocortex,3286_none,AUDd_left
3286_none_AUDd_right,22.30569606,AUDd,right,3286,none,22.30569606,FALSE,AUDd,Isocortex,3286_none,AUDd_right
3286_none_AUDp_right,25.39720023,AUDp,right,3286,none,25.39720023,FALSE,AUDp,Isocortex,3286_none,AUDp_right
3286_none_AUDv_left,20.43131028,AUDv,left,3286,none,20.43131028,FALSE,AUDv,Isocortex,3286_none,AUDv_left
3286_none_AUDv_right,16.12324413,AUDv,right,3286,none,16.12324413,FALSE,AUDv,Isocortex,3286_none,AUDv_right
3286_none_BA_left,51.21668242,BA,left,3286,none,51.21668242,FALSE,BA,STR,3286_none,BA_left
3286_none_BA_right,45.72918073,BA,right,3286,none,45.72918073,FALSE,BA,STR,3286_none,BA_right
3286_none_BLA_left,21.08753081,BLA,left,3286,none,21.08753081,FALSE,BLA,CTXsp,3286_none,BLA_left
3286_none_BLA_right,27.9599053,BLA,right,3286,none,27.9599053,FALSE,BLA,CTXsp,3286_none,BLA_right
3286_none_BMA_left,10.37588615,BMA,left,3286,none,10.37588615,FALSE,BMA,CTXsp,3286_none,BMA_left
3286_none_BMA_right,28.49386464,BMA,right,3286,none,28.49386464,FALSE,BMA,CTXsp,3286_none,BMA_right
3286_none_CA1_left,18.2757928,CA1,left,3286,none,18.2757928,FALSE,CA1,HPF,3286_none,CA1_left
3286_none_CA1_right,18.40318405,CA1,right,3286,none,18.40318405,FALSE,CA1,HPF,3286_none,CA1_right
3286_none_CA2_left,44.38696967,CA2,left,3286,none,44.38696967,FALSE,CA2,HPF,3286_none,CA2_left
3286_none_CA2_right,29.90961722,CA2,right,3286,none,29.90961722,FALSE,CA2,HPF,3286_none,CA2_right
3286_none_CA3_left,16.61557368,CA3,left,3286,none,16.61557368,FALSE,CA3,HPF,3286_none,CA3_left
3286_none_CA3_right,38.62499178,CA3,right,3286,none,38.62499178,FALSE,CA3,HPF,3286_none,CA3_right
3286_none_CB_left,0,CB,left,3286,none,0,FALSE,CB,CB,3286_none,CB_left
3286_none_CB_right,0,CB,right,3286,none,0,FALSE,CB,CB,3286_none,CB_right
3286_none_CEA_left,40.50997382,CEA,left,3286,none,40.50997382,FALSE,CEA,STR,3286_none,CEA_left
3286_none_CEA_right,32.77237664,CEA,right,3286,none,32.77237664,FALSE,CEA,STR,3286_none,CEA_right
3286_none_CLA_left,0,CLA,left,3286,none,0,FALSE,CLA,CTXsp,3286_none,CLA_left
3286_none_CLA_right,3.44843628,CLA,right,3286,none,3.44843628,FALSE,CLA,CTXsp,3286_none,CLA_right
3286_none_CL_left,12.52717866,CL,left,3286,none,12.52717866,FALSE,CL,TH,3286_none,CL_left
3286_none_CL_right,11.66250878,CL,right,3286,none,11.66250878,FALSE,CL,TH,3286_none,CL_right
3286_none_CM_left,0,CM,left,3286,none,0,FALSE,CM,TH,3286_none,CM_left
3286_none_CM_right,0,CM,right,3286,none,0,FALSE,CM,TH,3286_none,CM_right
3286_none_COA_left,14.9205976,COA,left,3286,none,14.9205976,FALSE,COA,OLF,3286_none,COA_left
3286_none_COA_right,11.15232491,COA,right,3286,none,11.15232491,FALSE,COA,OLF,3286_none,COA_right
3286_none_COAp_left,0,COAp,left,3286,none,0,FALSE,COA,OLF,3286_none,COAp_left
3286_none_COAp_right,20.27193637,COAp,right,3286,none,20.27193637,FALSE,COA,OLF,3286_none,COAp_right
3286_none_CP_left,2.685181235,CP,left,3286,none,2.685181235,FALSE,CP,STR,3286_none,CP_left
3286_none_CP_right,3.6538798,CP,right,3286,none,3.6538798,FALSE,CP,STR,3286_none,CP_right
3286_none_CS_left,0,CS,left,3286,none,0,FALSE,CS,P,3286_none,CS_left
3286_none_CS_right,4.157852787,CS,right,3286,none,4.157852787,FALSE,CS,P,3286_none,CS_right
3286_none_CTXsp_left,0,CTXsp,left,3286,none,0,FALSE,CTXsp,CTXsp,3286_none,CTXsp_left
3286_none_CTXsp_right,0,CTXsp,right,3286,none,0,FALSE,CTXsp,CTXsp,3286_none,CTXsp_right
3286_none_CUN_left,0,CUN,left,3286,none,0,FALSE,CUN,MB,3286_none,CUN_left
3286_none_CUN_right,0,CUN,right,3286,none,0,FALSE,CUN,MB,3286_none,CUN_right
3286_none_DG_left,6.86105114,DG,left,3286,none,6.86105114,FALSE,DG,HPF,3286_none,DG_left
3286_none_DG_right,0.620940313,DG,right,3286,none,0.620940313,FALSE,DG,HPF,3286_none,DG_right
3286_none_DMH_left,0,DMH,left,3286,none,0,FALSE,DMH,HY,3286_none,DMH_left
3286_none_DMH_right,0,DMH,right,3286,none,0,FALSE,DMH,HY,3286_none,DMH_right
3286_none_DR_left,0,DR,left,3286,none,0,FALSE,DR,MB,3286_none,DR_left
3286_none_DR_right,0,DR,right,3286,none,0,FALSE,DR,MB,3286_none,DR_right
3286_none_ECT_left,6.932895136,ECT,left,3286,none,6.932895136,FALSE,ECT,Isocortex,3286_none,ECT_left
3286_none_ECT_right,5.813620019,ECT,right,3286,none,5.813620019,FALSE,ECT,Isocortex,3286_none,ECT_right
3286_none_ENTl_left,3.149657142,ENTl,left,3286,none,3.149657142,FALSE,ENT,HPF,3286_none,ENTl_left
3286_none_ENTl_right,5.513349956,ENTl,right,3286,none,5.513349956,FALSE,ENT,HPF,3286_none,ENTl_right
3286_none_ENTm_left,1.201597184,ENTm,left,3286,none,1.201597184,FALSE,ENT,HPF,3286_none,ENTm_left
3286_none_ENTm_right,3.402952675,ENTm,right,3286,none,3.402952675,FALSE,ENT,HPF,3286_none,ENTm_right
3286_none_EP_left,18.81813088,EP,left,3286,none,18.81813088,FALSE,EP,CTXsp,3286_none,EP_left
3286_none_EP_right,16.1636803,EP,right,3286,none,16.1636803,FALSE,EP,CTXsp,3286_none,EP_right
3286_none_Eth_left,10.94390768,Eth,left,3286,none,10.94390768,FALSE,Eth,TH,3286_none,Eth_left
3286_none_Eth_right,8.46083619,Eth,right,3286,none,8.46083619,FALSE,Eth,TH,3286_none,Eth_right
3286_none_FC_left,0,FC,left,3286,none,0,FALSE,FC,HPF,3286_none,FC_left
3286_none_FC_right,20.54774503,FC,right,3286,none,20.54774503,FALSE,FC,HPF,3286_none,FC_right
3286_none_GU_left,11.90032935,GU,left,3286,none,11.90032935,FALSE,GU,Isocortex,3286_none,GU_left
3286_none_GU_right,15.42782925,GU,right,3286,none,15.42782925,FALSE,GU,Isocortex,3286_none,GU_right
3286_none_HATA_left,18.17665926,HATA,left,3286,none,18.17665926,FALSE,HATA,HPF,3286_none,HATA_left
3286_none_HPF_left,1.201053591,HPF,left,3286,none,1.201053591,FALSE,HPF,HPF,3286_none,HPF_left
3286_none_HPF_right,134.2452676,HPF,right,3286,none,134.2452676,FALSE,HPF,HPF,3286_none,HPF_right
3286_none_HY_left,2.020293399,HY,left,3286,none,2.020293399,FALSE,HY,HY,3286_none,HY_left
3286_none_HY_right,0.693867627,HY,right,3286,none,0.693867627,FALSE,HY,HY,3286_none,HY_right
3286_none_IA_left,8.61267081,IA,left,3286,none,8.61267081,FALSE,IA,STR,3286_none,IA_left
3286_none_IA_right,10.94390768,IA,right,3286,none,10.94390768,FALSE,IA,STR,3286_none,IA_right
3286_none_IC_left,7.246772198,IC,left,3286,none,7.246772198,FALSE,IC,MB,3286_none,IC_left
3286_none_IC_right,5.442318146,IC,right,3286,none,5.442318146,FALSE,IC,MB,3286_none,IC_right
3286_none_IG_left,0,IG,left,3286,none,0,FALSE,IG,HPF,3286_none,IG_left
3286_none_IG_right,0,IG,right,3286,none,0,FALSE,IG,HPF,3286_none,IG_right
3286_none_IMD_left,4.59744067,IMD,left,3286,none,4.59744067,FALSE,IMD,TH,3286_none,IMD_left
3286_none_IMD_right,0,IMD,right,3286,none,0,FALSE,IMD,TH,3286_none,IMD_right
3286_none_IV_left,0,IV,left,3286,none,0,FALSE,IV,MB,3286_none,IV_left
3286_none_IV_right,0,IV,right,3286,none,0,FALSE,IV,MB,3286_none,IV_right
3286_none_In_left,0,In,left,3286,none,0,TRUE,In,fiber tracts,3286_none,In_left
3286_none_In_right,0,In,right,3286,none,0,TRUE,In,fiber tracts,3286_none,In_right
3286_none_LA_left,10.802999,LA,left,3286,none,10.802999,FALSE,LA,CTXsp,3286_none,LA_left
3286_none_LA_right,40.94316777,LA,right,3286,none,40.94316777,FALSE,LA,CTXsp,3286_none,LA_right
3286_none_LGd_left,21.13906709,LGd,left,3286,none,21.13906709,FALSE,LGd,TH,3286_none,LGd_left
3286_none_LGd_right,36.82960911,LGd,right,3286,none,36.82960911,FALSE,LGd,TH,3286_none,LGd_right
3286_none_LGv_left,45.76543212,LGv,left,3286,none,45.76543212,FALSE,LGv,TH,3286_none,LGv_left
3286_none_LGv_right,26.24519604,LGv,right,3286,none,26.24519604,FALSE,LGv,TH,3286_none,LGv_right
3286_none_LHA_left,2.38023524,LHA,left,3286,none,2.38023524,FALSE,LHA,HY,3286_none,LHA_left
3286_none_LHA_right,1.229352267,LHA,right,3286,none,1.229352267,FALSE,LHA,HY,3286_none,LHA_right
3286_none_LH_left,0,LH,left,3286,none,0,FALSE,LH,TH,3286_none,LH_left
3286_none_LH_right,0,LH,right,3286,none,0,FALSE,LH,TH,3286_none,LH_right
3286_none_LP_left,21.29146412,LP,left,3286,none,21.29146412,FALSE,LP,TH,3286_none,LP_left
3286_none_LP_right,12.40542864,LP,right,3286,none,12.40542864,FALSE,LP,TH,3286_none,LP_right
3286_none_LS_left,11.63186265,LS,left,3286,none,11.63186265,FALSE,LS,STR,3286_none,LS_left
3286_none_LS_right,12.86235836,LS,right,3286,none,12.86235836,FALSE,LS,STR,3286_none,LS_right
3286_none_MB_left,1.184065742,MB,left,3286,none,1.184065742,FALSE,MB,MB,3286_none,MB_left
3286_none_MB_right,6.346133567,MB,right,3286,none,6.346133567,FALSE,MB,MB,3286_none,MB_right
3286_none_MD_left,9.439240175,MD,left,3286,none,9.439240175,FALSE,MD,TH,3286_none,MD_left
3286_none_MD_right,19.37009686,MD,right,3286,none,19.37009686,FALSE,MD,TH,3286_none,MD_right
3286_none_MEA_left,22.64941103,MEA,left,3286,none,22.64941103,FALSE,MEA,STR,3286_none,MEA_left
3286_none_MEA_right,25.52872384,MEA,right,3286,none,25.52872384,FALSE,MEA,STR,3286_none,MEA_right
3286_none_MEZ_left,0,MEZ,left,3286,none,0,FALSE,MEZ,HY,3286_none,MEZ_left
3286_none_MEZ_right,0,MEZ,right,3286,none,0,FALSE,MEZ,HY,3286_none,MEZ_right
3286_none_ME_left,0,ME,left,3286,none,0,FALSE,ME,HY,3286_none,ME_left
3286_none_ME_right,0,ME,right,3286,none,0,FALSE,ME,HY,3286_none,ME_right
3286_none_MH_left,0,MH,left,3286,none,0,FALSE,MH,TH,3286_none,MH_left
3286_none_MH_right,0,MH,right,3286,none,0,FALSE,MH,TH,3286_none,MH_right
3286_none_MOp_left,21.60940906,MOp,left,3286,none,21.60940906,FALSE,MOp,Isocortex,3286_none,MOp_left
3286_none_MOp_right,21.02370232,MOp,right,3286,none,21.02370232,FALSE,MOp,Isocortex,3286_none,MOp_right
3286_none_MOs_left,16.05933613,MOs,left,3286,none,16.05933613,FALSE,MOs,Isocortex,3286_none,MOs_left
3286_none_MOs_right,9.702094705,MOs,right,3286,none,9.702094705,FALSE,MOs,Isocortex,3286_none,MOs_right
3286_none_MRN_left,1.427712097,MRN,left,3286,none,1.427712097,FALSE,MRN,MB,3286_none,MRN_left
3286_none_MRN_right,2.324760055,MRN,right,3286,none,2.324760055,FALSE,MRN,MB,3286_none,MRN_right
3286_none_MS_left,0,MS,left,3286,none,0,FALSE,MS,PAL,3286_none,MS_left
3286_none_MS_right,0,MS,right,3286,none,0,FALSE,MS,PAL,3286_none,MS_right
3286_none_NDB_left,2.760235322,NDB,left,3286,none,2.760235322,FALSE,NDB,PAL,3286_none,NDB_left
3286_none_NDB_right,4.937248761,NDB,right,3286,none,4.937248761,FALSE,NDB,PAL,3286_none,NDB_right
3286_none_NLL_left,1.15016149,NLL,left,3286,none,1.15016149,FALSE,NLL,P,3286_none,NLL_left
3286_none_NLL_right,1.014848374,NLL,right,3286,none,1.014848374,FALSE,NLL,P,3286_none,NLL_right
3286_none_OLF_left,0,OLF,left,3286,none,0,FALSE,OLF,OLF,3286_none,OLF_left
3286_none_OLF_right,1.671512782,OLF,right,3286,none,1.671512782,FALSE,OLF,OLF,3286_none,OLF_right
3286_none_OT_left,0,OT,left,3286,none,0,FALSE,OT,STR,3286_none,OT_left
3286_none_OT_right,0,OT,right,3286,none,0,FALSE,OT,STR,3286_none,OT_right
3286_none_PAA_left,20.9593191,PAA,left,3286,none,20.9593191,FALSE,PAA,OLF,3286_none,PAA_left
3286_none_PAA_right,19.77670009,PAA,right,3286,none,19.77670009,FALSE,PAA,OLF,3286_none,PAA_right
3286_none_PAG_left,1.031799407,PAG,left,3286,none,1.031799407,FALSE,PAG,MB,3286_none,PAG_left
3286_none_PAG_right,1.613142502,PAG,right,3286,none,1.613142502,FALSE,PAG,MB,3286_none,PAG_right
3286_none_PAL_left,0,PAL,left,3286,none,0,FALSE,PAL,PAL,3286_none,PAL_left
3286_none_PAL_right,1.477404301,PAL,right,3286,none,1.477404301,FALSE,PAL,PAL,3286_none,PAL_right
3286_none_PALd_left,4.962856823,PALd,left,3286,none,4.962856823,FALSE,PAL,PAL,3286_none,PALd_left
3286_none_PALd_right,0,PALd,right,3286,none,0,FALSE,PAL,PAL,3286_none,PALd_right
3286_none_PAR_left,12.03456713,PAR,left,3286,none,12.03456713,FALSE,PAR,HPF,3286_none,PAR_left
3286_none_PAR_right,14.65970548,PAR,right,3286,none,14.65970548,FALSE,PAR,HPF,3286_none,PAR_right
3286_none_PBG_left,0,PBG,left,3286,none,0,FALSE,PBG,MB,3286_none,PBG_left
3286_none_PBG_right,0,PBG,right,3286,none,0,FALSE,PBG,MB,3286_none,PBG_right
3286_none_PC5_left,0,PC5,left,3286,none,0,FALSE,PC5,P,3286_none,PC5_left
3286_none_PC5_right,0,PC5,right,3286,none,0,FALSE,PC5,P,3286_none,PC5_right
3286_none_PCN_left,21.098362,PCN,left,3286,none,21.098362,FALSE,PCN,TH,3286_none,PCN_left
3286_none_PCN_right,5.44237571,PCN,right,3286,none,5.44237571,FALSE,PCN,TH,3286_none,PCN_right
3286_none_PERI_left,0,PERI,left,3286,none,0,FALSE,PERI,Isocortex,3286_none,PERI_left
3286_none_PERI_right,6.065298233,PERI,right,3286,none,6.065298233,FALSE,PERI,Isocortex,3286_none,PERI_right
3286_none_PG_left,2.168036035,PG,left,3286,none,2.168036035,FALSE,PG,P,3286_none,PG_left
3286_none_PG_right,2.35079196,PG,right,3286,none,2.35079196,FALSE,PG,P,3286_none,PG_right
3286_none_PH_left,0,PH,left,3286,none,0,FALSE,PH,HY,3286_none,PH_left
3286_none_PH_right,8.755126144,PH,right,3286,none,8.755126144,FALSE,PH,HY,3286_none,PH_right
3286_none_PIR_left,16.00256748,PIR,left,3286,none,16.00256748,FALSE,PIR,OLF,3286_none,PIR_left
3286_none_PIR_right,12.32978838,PIR,right,3286,none,12.32978838,FALSE,PIR,OLF,3286_none,PIR_right
3286_none_POST_left,20.66787652,POST,left,3286,none,20.66787652,FALSE,POST,HPF,3286_none,POST_left
3286_none_PO_left,50.3016921,PO,left,3286,none,50.3016921,FALSE,PO,TH,3286_none,PO_left
3286_none_PO_right,47.47563829,PO,right,3286,none,47.47563829,FALSE,PO,TH,3286_none,PO_right
3286_none_PPN_left,1.062518704,PPN,left,3286,none,1.062518704,FALSE,PPN,MB,3286_none,PPN_left
3286_none_PPN_right,2.011646084,PPN,right,3286,none,2.011646084,FALSE,PPN,MB,3286_none,PPN_right
3286_none_PRE_left,30.88778511,PRE,left,3286,none,30.88778511,FALSE,PRE,HPF,3286_none,PRE_left
3286_none_PRE_right,20.98748286,PRE,right,3286,none,20.98748286,FALSE,PRE,HPF,3286_none,PRE_right
3286_none_PRNr_left,1.776427432,PRNr,left,3286,none,1.776427432,FALSE,PRNr,P,3286_none,PRNr_left
3286_none_PRNr_right,2.954693817,PRNr,right,3286,none,2.954693817,FALSE,PRNr,P,3286_none,PRNr_right
3286_none_PR_left,0,PR,left,3286,none,0,FALSE,PR,TH,3286_none,PR_left
3286_none_PR_right,0,PR,right,3286,none,0,FALSE,PR,TH,3286_none,PR_right
3286_none_PST_left,0,PST,left,3286,none,0,FALSE,PST,HY,3286_none,PST_left
3286_none_PST_right,0,PST,right,3286,none,0,FALSE,PST,HY,3286_none,PST_right
3286_none_PSV_right,0,PSV,right,3286,none,0,FALSE,PSV,P,3286_none,PSV_right
3286_none_PVT_left,0,PVT,left,3286,none,0,FALSE,PVT,TH,3286_none,PVT_left
3286_none_PVT_right,0,PVT,right,3286,none,0,FALSE,PVT,TH,3286_none,PVT_right
3286_none_PVZ_left,0,PVZ,left,3286,none,0,FALSE,PVZ,HY,3286_none,PVZ_left
3286_none_PVZ_right,0,PVZ,right,3286,none,0,FALSE,PVZ,HY,3286_none,PVZ_right
3286_none_P_left,0,P,left,3286,none,0,FALSE,P,P,3286_none,P_left
3286_none_P_right,2.541659018,P,right,3286,none,2.541659018,FALSE,P,P,3286_none,P_right
3286_none_Pa4_left,0,Pa4,left,3286,none,0,FALSE,Pa4,MB,3286_none,Pa4_left
3286_none_Pa4_right,0,Pa4,right,3286,none,0,FALSE,Pa4,MB,3286_none,Pa4_right
3286_none_PeF_left,0,PeF,left,3286,none,0,FALSE,PeF,HY,3286_none,PeF_left
3286_none_PeF_right,0,PeF,right,3286,none,0,FALSE,PeF,HY,3286_none,PeF_right
3286_none_RE_left,0,RE,left,3286,none,0,FALSE,RE,TH,3286_none,RE_left
3286_none_RE_right,0,RE,right,3286,none,0,FALSE,RE,TH,3286_none,RE_right
3286_none_RH_left,0,RH,left,3286,none,0,FALSE,RH,TH,3286_none,RH_left
3286_none_RH_right,0,RH,right,3286,none,0,FALSE,RH,TH,3286_none,RH_right
3286_none_RSPagl_left,22.27437712,RSPagl,left,3286,none,22.27437712,FALSE,RSP,Isocortex,3286_none,RSPagl_left
3286_none_RSPagl_right,19.15505408,RSPagl,right,3286,none,19.15505408,FALSE,RSP,Isocortex,3286_none,RSPagl_right
3286_none_RSPd_left,32.81303567,RSPd,left,3286,none,32.81303567,FALSE,RSP,Isocortex,3286_none,RSPd_left
3286_none_RSPd_right,26.76659581,RSPd,right,3286,none,26.76659581,FALSE,RSP,Isocortex,3286_none,RSPd_right
3286_none_RSPv_left,31.29188126,RSPv,left,3286,none,31.29188126,FALSE,RSP,Isocortex,3286_none,RSPv_left
3286_none_RSPv_right,25.90767154,RSPv,right,3286,none,25.90767154,FALSE,RSP,Isocortex,3286_none,RSPv_right
3286_none_RT_left,25.32781554,RT,left,3286,none,25.32781554,FALSE,RT,TH,3286_none,RT_left
3286_none_RT_right,19.4752045,RT,right,3286,none,19.4752045,FALSE,RT,TH,3286_none,RT_right
3286_none_SAG_left,0,SAG,left,3286,none,0,FALSE,SAG,MB,3286_none,SAG_left
3286_none_SAG_right,0,SAG,right,3286,none,0,FALSE,SAG,MB,3286_none,SAG_right
3286_none_SCm_left,0.726438356,SCm,left,3286,none,0.726438356,FALSE,MBmot,MB,3286_none,SCm_left
3286_none_SCm_right,2.245979315,SCm,right,3286,none,2.245979315,FALSE,MBmot,MB,3286_none,SCm_right
3286_none_SCs_left,2.225292178,SCs,left,3286,none,2.225292178,FALSE,MBsen,MB,3286_none,SCs_left
