uniqueID,preLimVal,region,hemi,mouse,genotype,mpi,postLimVal,removeRegion,parent,major,x,y
2314_app_9_PG_right,-1.683585592,PG,right,2314,app,9,-1.683585592,FALSE,PG,P,2314_app_9,PG_right
2314_app_9_PIL_left,-1.198609348,PIL,left,2314,app,9,-1.198609348,FALSE,PIL,TH,2314_app_9,PIL_left
2314_app_9_PIL_right,-1.263291448,PIL,right,2314,app,9,-1.263291448,FALSE,PIL,TH,2314_app_9,PIL_right
2314_app_9_PIR_left,-1.62992542,PIR,left,2314,app,9,-1.62992542,FALSE,PIR,OLF,2314_app_9,PIR_left
2314_app_9_PIR_right,-0.851160227,PIR,right,2314,app,9,-0.851160227,FALSE,PIR,OLF,2314_app_9,PIR_right
2314_app_9_PL_left,-1.600170835,PL,left,2314,app,9,-1.600170835,FALSE,PL,Isocortex,2314_app_9,PL_left
2314_app_9_PL_right,-1.452952044,PL,right,2314,app,9,-1.452952044,FALSE,PL,Isocortex,2314_app_9,PL_right
2314_app_9_PN_left,-0.582383223,PN,left,2314,app,9,-0.582383223,FALSE,PN,MB,2314_app_9,PN_left
2314_app_9_PN_right,-0.689762058,PN,right,2314,app,9,-0.689762058,FALSE,PN,MB,2314_app_9,PN_right
2314_app_9_POL_left,-1.941857442,POL,left,2314,app,9,-1.941857442,FALSE,POL,TH,2314_app_9,POL_left
2314_app_9_POL_right,-1.820394631,POL,right,2314,app,9,-1.820394631,FALSE,POL,TH,2314_app_9,POL_right
2314_app_9_POST_left,-1.143872196,POST,left,2314,app,9,-1.143872196,FALSE,POST,HPF,2314_app_9,POST_left
2314_app_9_POST_right,-0.200338587,POST,right,2314,app,9,-0.200338587,FALSE,POST,HPF,2314_app_9,POST_right
2314_app_9_PO_left,-1.496239533,PO,left,2314,app,9,-1.496239533,FALSE,PO,TH,2314_app_9,PO_left
2314_app_9_PO_right,-1.625041533,PO,right,2314,app,9,-1.625041533,FALSE,PO,TH,2314_app_9,PO_right
2314_app_9_PPN_left,-1.439952772,PPN,left,2314,app,9,-1.439952772,FALSE,PPN,MB,2314_app_9,PPN_left
2314_app_9_PPN_right,-1.512630338,PPN,right,2314,app,9,-1.512630338,FALSE,PPN,MB,2314_app_9,PPN_right
2314_app_9_PPT_left,-1.566449216,PPT,left,2314,app,9,-1.566449216,FALSE,PPT,MB,2314_app_9,PPT_left
2314_app_9_PPT_right,-1.851655248,PPT,right,2314,app,9,-1.851655248,FALSE,PPT,MB,2314_app_9,PPT_right
2314_app_9_PP_left,-1.244527211,PP,left,2314,app,9,-1.244527211,FALSE,PP,TH,2314_app_9,PP_left
2314_app_9_PP_right,-0.48680784,PP,right,2314,app,9,-0.48680784,FALSE,PP,TH,2314_app_9,PP_right
2314_app_9_PRE_left,0.078538623,PRE,left,2314,app,9,0.078538623,FALSE,PRE,HPF,2314_app_9,PRE_left
2314_app_9_PRE_right,0.650077612,PRE,right,2314,app,9,0.650077612,FALSE,PRE,HPF,2314_app_9,PRE_right
2314_app_9_PRNr_left,-1.651880459,PRNr,left,2314,app,9,-1.651880459,FALSE,PRNr,P,2314_app_9,PRNr_left
2314_app_9_PRNr_right,-1.677716533,PRNr,right,2314,app,9,-1.677716533,FALSE,PRNr,P,2314_app_9,PRNr_right
2314_app_9_PR_left,-2.049217422,PR,left,2314,app,9,-2,FALSE,PR,TH,2314_app_9,PR_left
2314_app_9_PR_right,-1.83877538,PR,right,2314,app,9,-1.83877538,FALSE,PR,TH,2314_app_9,PR_right
2314_app_9_PST_left,-0.340492571,PST,left,2314,app,9,-0.340492571,FALSE,PST,HY,2314_app_9,PST_left
2314_app_9_PST_right,-0.733086009,PST,right,2314,app,9,-0.733086009,FALSE,PST,HY,2314_app_9,PST_right
2314_app_9_PVT_left,-0.647570803,PVT,left,2314,app,9,-0.647570803,FALSE,PVT,TH,2314_app_9,PVT_left
2314_app_9_PVT_right,-0.597990984,PVT,right,2314,app,9,-0.597990984,FALSE,PVT,TH,2314_app_9,PVT_right
2314_app_9_PVZ_left,-0.458737805,PVZ,left,2314,app,9,-0.458737805,FALSE,PVZ,HY,2314_app_9,PVZ_left
2314_app_9_PVZ_right,-0.667955634,PVZ,right,2314,app,9,-0.667955634,FALSE,PVZ,HY,2314_app_9,PVZ_right
2314_app_9_P_left,-1.03356809,P,left,2314,app,9,-1.03356809,FALSE,P,P,2314_app_9,P_left
2314_app_9_P_right,-1.617228889,P,right,2314,app,9,-1.617228889,FALSE,P,P,2314_app_9,P_right
2314_app_9_Pa4_left,-1.663198347,Pa4,left,2314,app,9,-1.663198347,FALSE,Pa4,MB,2314_app_9,Pa4_left
2314_app_9_Pa4_right,-2.085203888,Pa4,right,2314,app,9,-2,FALSE,Pa4,MB,2314_app_9,Pa4_right
2314_app_9_PeF_left,-1.135649275,PeF,left,2314,app,9,-1.135649275,FALSE,PeF,HY,2314_app_9,PeF_left
2314_app_9_PeF_right,-0.302583171,PeF,right,2314,app,9,-0.302583171,FALSE,PeF,HY,2314_app_9,PeF_right
2314_app_9_PoT_left,-1.553739741,PoT,left,2314,app,9,-1.553739741,FALSE,PoT,TH,2314_app_9,PoT_left
2314_app_9_PoT_right,-1.425631789,PoT,right,2314,app,9,-1.425631789,FALSE,PoT,TH,2314_app_9,PoT_right
2314_app_9_ProS_left,-0.791409049,ProS,left,2314,app,9,-0.791409049,FALSE,ProS,HPF,2314_app_9,ProS_left
2314_app_9_ProS_right,0.573849359,ProS,right,2314,app,9,0.573849359,FALSE,ProS,HPF,2314_app_9,ProS_right
2314_app_9_RE_left,-1.145867654,RE,left,2314,app,9,-1.145867654,FALSE,RE,TH,2314_app_9,RE_left
2314_app_9_RE_right,-1.288530195,RE,right,2314,app,9,-1.288530195,FALSE,RE,TH,2314_app_9,RE_right
2314_app_9_RH_left,-1.808081231,RH,left,2314,app,9,-1.808081231,FALSE,RH,TH,2314_app_9,RH_left
2314_app_9_RH_right,-5,RH,right,2314,app,9,-2,FALSE,RH,TH,2314_app_9,RH_right
2314_app_9_RL_left,-2.376764565,RL,left,2314,app,9,-2,FALSE,RL,MB,2314_app_9,RL_left
2314_app_9_RL_right,-2.131274935,RL,right,2314,app,9,-2,FALSE,RL,MB,2314_app_9,RL_right
2314_app_9_RN_left,-1.544481087,RN,left,2314,app,9,-1.544481087,FALSE,RN,MB,2314_app_9,RN_left
2314_app_9_RN_right,-1.58277584,RN,right,2314,app,9,-1.58277584,FALSE,RN,MB,2314_app_9,RN_right
2314_app_9_RPF_left,-2.236148016,RPF,left,2314,app,9,-2,FALSE,RPF,MB,2314_app_9,RPF_left
2314_app_9_RPF_right,-5,RPF,right,2314,app,9,-2,FALSE,RPF,MB,2314_app_9,RPF_right
2314_app_9_RSPagl_left,-1.580130561,RSPagl,left,2314,app,9,-1.580130561,FALSE,RSP,Isocortex,2314_app_9,RSPagl_left
2314_app_9_RSPagl_right,-1.271391359,RSPagl,right,2314,app,9,-1.271391359,FALSE,RSP,Isocortex,2314_app_9,RSPagl_right
2314_app_9_RSPd_left,-1.645417931,RSPd,left,2314,app,9,-1.645417931,FALSE,RSP,Isocortex,2314_app_9,RSPd_left
2314_app_9_RSPd_right,-1.310579529,RSPd,right,2314,app,9,-1.310579529,FALSE,RSP,Isocortex,2314_app_9,RSPd_right
2314_app_9_RSPv_left,-1.5338709,RSPv,left,2314,app,9,-1.5338709,FALSE,RSP,Isocortex,2314_app_9,RSPv_left
2314_app_9_RSPv_right,-0.940276633,RSPv,right,2314,app,9,-0.940276633,FALSE,RSP,Isocortex,2314_app_9,RSPv_right
2314_app_9_RT_left,-1.937229266,RT,left,2314,app,9,-1.937229266,FALSE,RT,TH,2314_app_9,RT_left
2314_app_9_RT_right,-1.252503021,RT,right,2314,app,9,-1.252503021,FALSE,RT,TH,2314_app_9,RT_right
2314_app_9_SAG_left,-1.269119381,SAG,left,2314,app,9,-1.269119381,FALSE,SAG,MB,2314_app_9,SAG_left
2314_app_9_SAG_right,-1.172008259,SAG,right,2314,app,9,-1.172008259,FALSE,SAG,MB,2314_app_9,SAG_right
2314_app_9_SCO_left,-0.737095432,SCO,left,2314,app,9,-0.737095432,FALSE,SCO,MB,2314_app_9,SCO_left
2314_app_9_SCO_right,-5,SCO,right,2314,app,9,-2,FALSE,SCO,MB,2314_app_9,SCO_right
2314_app_9_SCm_left,-1.553216486,SCm,left,2314,app,9,-1.553216486,FALSE,MBmot,MB,2314_app_9,SCm_left
2314_app_9_SCm_right,-1.444740887,SCm,right,2314,app,9,-1.444740887,FALSE,MBmot,MB,2314_app_9,SCm_right
2314_app_9_SCs_left,-1.425910502,SCs,left,2314,app,9,-1.425910502,FALSE,MBsen,MB,2314_app_9,SCs_left
2314_app_9_SCs_right,-1.265669967,SCs,right,2314,app,9,-1.265669967,FALSE,MBsen,MB,2314_app_9,SCs_right
2314_app_9_SEZ_left,-1.844625161,SEZ,left,2314,app,9,-1.844625161,TRUE,SEZ,VS,2314_app_9,SEZ_left
2314_app_9_SEZ_right,-1.686106947,SEZ,right,2314,app,9,-1.686106947,TRUE,SEZ,VS,2314_app_9,SEZ_right
2314_app_9_SGN_left,-1.383954397,SGN,left,2314,app,9,-1.383954397,FALSE,SGN,TH,2314_app_9,SGN_left
2314_app_9_SGN_right,-1.727974406,SGN,right,2314,app,9,-1.727974406,FALSE,SGN,TH,2314_app_9,SGN_right
2314_app_9_SH_left,-1.106552183,SH,left,2314,app,9,-1.106552183,FALSE,SH,STR,2314_app_9,SH_left
2314_app_9_SH_right,-0.119774252,SH,right,2314,app,9,-0.119774252,FALSE,SH,STR,2314_app_9,SH_right
2314_app_9_SI_left,-1.322253885,SI,left,2314,app,9,-1.322253885,FALSE,SI,PAL,2314_app_9,SI_left
2314_app_9_SI_right,-1.057521143,SI,right,2314,app,9,-1.057521143,FALSE,SI,PAL,2314_app_9,SI_right
2314_app_9_SMT_left,-1.833785444,SMT,left,2314,app,9,-1.833785444,FALSE,SMT,TH,2314_app_9,SMT_left
2314_app_9_SMT_right,-1.586706247,SMT,right,2314,app,9,-1.586706247,FALSE,SMT,TH,2314_app_9,SMT_right
2314_app_9_SPF_left,-1.406282646,SPF,left,2314,app,9,-1.406282646,FALSE,SPF,TH,2314_app_9,SPF_left
2314_app_9_SPF_right,-1.719264926,SPF,right,2314,app,9,-1.719264926,FALSE,SPF,TH,2314_app_9,SPF_right
2314_app_9_SSp-bfd_left,-0.86658166,SSp-bfd,left,2314,app,9,-0.86658166,FALSE,SSp,Isocortex,2314_app_9,SSp-bfd_left
2314_app_9_SSp-bfd_right,-0.878174005,SSp-bfd,right,2314,app,9,-0.878174005,FALSE,SSp,Isocortex,2314_app_9,SSp-bfd_right
2314_app_9_SSp-m_left,-1.604484529,SSp-m,left,2314,app,9,-1.604484529,FALSE,SSp,Isocortex,2314_app_9,SSp-m_left
2314_app_9_SSp-m_right,-2.250376547,SSp-m,right,2314,app,9,-2,FALSE,SSp,Isocortex,2314_app_9,SSp-m_right
2314_app_9_SSp-tr_left,-5,SSp-tr,left,2314,app,9,-2,FALSE,SSp,Isocortex,2314_app_9,SSp-tr_left
2314_app_9_SSp-ul_left,-1.664168723,SSp-ul,left,2314,app,9,-1.664168723,FALSE,SSp,Isocortex,2314_app_9,SSp-ul_left
2314_app_9_SSp-ul_right,-2.230102486,SSp-ul,right,2314,app,9,-2,FALSE,SSp,Isocortex,2314_app_9,SSp-ul_right
2314_app_9_SSs_left,-1.498553826,SSs,left,2314,app,9,-1.498553826,FALSE,SSs,Isocortex,2314_app_9,SSs_left
2314_app_9_SSs_right,-1.39871833,SSs,right,2314,app,9,-1.39871833,FALSE,SSs,Isocortex,2314_app_9,SSs_right
2314_app_9_STN_left,-2.557325867,STN,left,2314,app,9,-2,FALSE,STN,HY,2314_app_9,STN_left
2314_app_9_STN_right,-2.043884603,STN,right,2314,app,9,-2,FALSE,STN,HY,2314_app_9,STN_right
2314_app_9_STR_left,-0.541012192,STR,left,2314,app,9,-0.541012192,FALSE,STR,STR,2314_app_9,STR_left
2314_app_9_STR_right,-0.258186793,STR,right,2314,app,9,-0.258186793,FALSE,STR,STR,2314_app_9,STR_right
2314_app_9_SUB_left,-0.153732382,SUB,left,2314,app,9,-0.153732382,FALSE,SUB,HPF,2314_app_9,SUB_left
2314_app_9_SUB_right,0.671782668,SUB,right,2314,app,9,0.671782668,FALSE,SUB,HPF,2314_app_9,SUB_right
2314_app_9_SUM_left,0.063530863,SUM,left,2314,app,9,0.063530863,FALSE,SUM,HY,2314_app_9,SUM_left
2314_app_9_SUM_right,0.203949726,SUM,right,2314,app,9,0.203949726,FALSE,SUM,HY,2314_app_9,SUM_right
2314_app_9_TEa_left,-1.503388183,TEa,left,2314,app,9,-1.503388183,FALSE,TEa,Isocortex,2314_app_9,TEa_left
2314_app_9_TEa_right,-1.05783108,TEa,right,2314,app,9,-1.05783108,FALSE,TEa,Isocortex,2314_app_9,TEa_right
2314_app_9_TH_left,-1.365222711,TH,left,2314,app,9,-1.365222711,FALSE,TH,TH,2314_app_9,TH_left
2314_app_9_TH_right,-1.289866878,TH,right,2314,app,9,-1.289866878,FALSE,TH,TH,2314_app_9,TH_right
2314_app_9_TRN_left,-1.227732647,TRN,left,2314,app,9,-1.227732647,FALSE,TRN,P,2314_app_9,TRN_left
2314_app_9_TRN_right,-1.33757635,TRN,right,2314,app,9,-1.33757635,FALSE,TRN,P,2314_app_9,TRN_right
2314_app_9_TR_left,-1.278923588,TR,left,2314,app,9,-1.278923588,FALSE,TR,OLF,2314_app_9,TR_left
2314_app_9_TR_right,-0.22099598,TR,right,2314,app,9,-0.22099598,FALSE,TR,OLF,2314_app_9,TR_right
2314_app_9_TT_left,-1.839509066,TT,left,2314,app,9,-1.839509066,FALSE,TT,OLF,2314_app_9,TT_left
2314_app_9_TT_right,-1.072001613,TT,right,2314,app,9,-1.072001613,FALSE,TT,OLF,2314_app_9,TT_right
2314_app_9_TU_left,-0.78667644,TU,left,2314,app,9,-0.78667644,FALSE,TU,HY,2314_app_9,TU_left
2314_app_9_TU_right,-0.667080338,TU,right,2314,app,9,-0.667080338,FALSE,TU,HY,2314_app_9,TU_right
2314_app_9_V3_left,-0.041903598,V3,left,2314,app,9,-0.041903598,TRUE,V3,VS,2314_app_9,V3_left
2314_app_9_V3_right,0.660939127,V3,right,2314,app,9,0.660939127,TRUE,V3,VS,2314_app_9,V3_right
2314_app_9_VAL_left,-0.782298218,VAL,left,2314,app,9,-0.782298218,FALSE,VAL,TH,2314_app_9,VAL_left
2314_app_9_VAL_right,-2.257016127,VAL,right,2314,app,9,-2,FALSE,VAL,TH,2314_app_9,VAL_right
2314_app_9_VISC_left,-1.88328399,VISC,left,2314,app,9,-1.88328399,FALSE,VISC,Isocortex,2314_app_9,VISC_left
2314_app_9_VISC_right,-1.358605204,VISC,right,2314,app,9,-1.358605204,FALSE,VISC,Isocortex,2314_app_9,VISC_right
2314_app_9_VISa_left,-1.612228474,VISa,left,2314,app,9,-1.612228474,FALSE,VISa,Isocortex,2314_app_9,VISa_left
2314_app_9_VISa_right,-0.88860499,VISa,right,2314,app,9,-0.88860499,FALSE,VISa,Isocortex,2314_app_9,VISa_right
2314_app_9_VISal_left,-1.191284964,VISal,left,2314,app,9,-1.191284964,FALSE,VISal,Isocortex,2314_app_9,VISal_left
2314_app_9_VISal_right,-1.290736771,VISal,right,2314,app,9,-1.290736771,FALSE,VISal,Isocortex,2314_app_9,VISal_right
2314_app_9_VISam_left,-1.588523865,VISam,left,2314,app,9,-1.588523865,FALSE,VISam,Isocortex,2314_app_9,VISam_left
2314_app_9_VISam_right,-1.452047548,VISam,right,2314,app,9,-1.452047548,FALSE,VISam,Isocortex,2314_app_9,VISam_right
2314_app_9_VISl_left,-1.491624975,VISl,left,2314,app,9,-1.491624975,FALSE,VISl,Isocortex,2314_app_9,VISl_left
2314_app_9_VISl_right,-1.198263146,VISl,right,2314,app,9,-1.198263146,FALSE,VISl,Isocortex,2314_app_9,VISl_right
2314_app_9_VISli_left,-1.62760859,VISli,left,2314,app,9,-1.62760859,FALSE,VISli,Isocortex,2314_app_9,VISli_left
2314_app_9_VISli_right,-1.138323657,VISli,right,2314,app,9,-1.138323657,FALSE,VISli,Isocortex,2314_app_9,VISli_right
2314_app_9_VISp_left,-1.479613107,VISp,left,2314,app,9,-1.479613107,FALSE,VISp,Isocortex,2314_app_9,VISp_left
2314_app_9_VISp_right,-1.328763719,VISp,right,2314,app,9,-1.328763719,FALSE,VISp,Isocortex,2314_app_9,VISp_right
2314_app_9_VISpl_left,-1.677032707,VISpl,left,2314,app,9,-1.677032707,FALSE,VISpl,Isocortex,2314_app_9,VISpl_left
2314_app_9_VISpl_right,-1.481879494,VISpl,right,2314,app,9,-1.481879494,FALSE,VISpl,Isocortex,2314_app_9,VISpl_right
2314_app_9_VISpm_left,-1.664286244,VISpm,left,2314,app,9,-1.664286244,FALSE,VISpm,Isocortex,2314_app_9,VISpm_left
2314_app_9_VISpm_right,-1.424544659,VISpm,right,2314,app,9,-1.424544659,FALSE,VISpm,Isocortex,2314_app_9,VISpm_right
2314_app_9_VISpor_left,-1.568031467,VISpor,left,2314,app,9,-1.568031467,FALSE,VISpor,Isocortex,2314_app_9,VISpor_left
2314_app_9_VISpor_right,-0.197045644,VISpor,right,2314,app,9,-0.197045644,FALSE,VISpor,Isocortex,2314_app_9,VISpor_right
2314_app_9_VISrl_left,-1.590284333,VISrl,left,2314,app,9,-1.590284333,FALSE,VISrl,Isocortex,2314_app_9,VISrl_left
2314_app_9_VISrl_right,-1.058229432,VISrl,right,2314,app,9,-1.058229432,FALSE,VISrl,Isocortex,2314_app_9,VISrl_right
2314_app_9_VL_left,-0.913688797,VL,left,2314,app,9,-0.913688797,TRUE,VL,VS,2314_app_9,VL_left
2314_app_9_VL_right,-1.074193229,VL,right,2314,app,9,-1.074193229,TRUE,VL,VS,2314_app_9,VL_right
2314_app_9_VMH_left,-0.990893162,VMH,left,2314,app,9,-0.990893162,FALSE,VMH,HY,2314_app_9,VMH_left
2314_app_9_VMH_right,-0.91230061,VMH,right,2314,app,9,-0.91230061,FALSE,VMH,HY,2314_app_9,VMH_right
2314_app_9_VM_left,-1.85915393,VM,left,2314,app,9,-1.85915393,FALSE,VM,TH,2314_app_9,VM_left
2314_app_9_VM_right,-1.477790827,VM,right,2314,app,9,-1.477790827,FALSE,VM,TH,2314_app_9,VM_right
2314_app_9_VPL_left,-1.785303612,VPL,left,2314,app,9,-1.785303612,FALSE,VPL,TH,2314_app_9,VPL_left
2314_app_9_VPL_right,-1.590246311,VPL,right,2314,app,9,-1.590246311,FALSE,VPL,TH,2314_app_9,VPL_right
2314_app_9_VPM_left,-1.81696007,VPM,left,2314,app,9,-1.81696007,FALSE,VPM,TH,2314_app_9,VPM_left
2314_app_9_VPM_right,-1.573381274,VPM,right,2314,app,9,-1.573381274,FALSE,VPM,TH,2314_app_9,VPM_right
2314_app_9_VP_right,-5,VP,right,2314,app,9,-2,FALSE,VP,TH,2314_app_9,VP_right
2314_app_9_VTA_left,-1.017411641,VTA,left,2314,app,9,-1.017411641,FALSE,VTA,MB,2314_app_9,VTA_left
2314_app_9_VTA_right,-0.931336826,VTA,right,2314,app,9,-0.931336826,FALSE,VTA,MB,2314_app_9,VTA_right
2314_app_9_Xi_left,-1.142052809,Xi,left,2314,app,9,-1.142052809,FALSE,Xi,TH,2314_app_9,Xi_left
2314_app_9_Xi_right,-1.598375309,Xi,right,2314,app,9,-1.598375309,FALSE,Xi,TH,2314_app_9,Xi_right
2314_app_9_ZI_left,-1.725197539,ZI,left,2314,app,9,-1.725197539,FALSE,ZI,HY,2314_app_9,ZI_left
2314_app_9_ZI_right,-1.128279068,ZI,right,2314,app,9,-1.128279068,FALSE,ZI,HY,2314_app_9,ZI_right
2314_app_9_alv_left,-0.172494138,alv,left,2314,app,9,-0.172494138,TRUE,alv,fiber tracts,2314_app_9,alv_left
2314_app_9_alv_right,0.847510596,alv,right,2314,app,9,0.847510596,TRUE,alv,fiber tracts,2314_app_9,alv_right
2314_app_9_amc_left,-1.180588511,amc,left,2314,app,9,-1.180588511,TRUE,amc,fiber tracts,2314_app_9,amc_left
2314_app_9_amc_right,-1.186361947,amc,right,2314,app,9,-1.186361947,TRUE,amc,fiber tracts,2314_app_9,amc_right
2314_app_9_ar_left,-2.166760304,ar,left,2314,app,9,-2,TRUE,ar,fiber tracts,2314_app_9,ar_left
2314_app_9_ar_right,-1.339855335,ar,right,2314,app,9,-1.339855335,TRUE,ar,fiber tracts,2314_app_9,ar_right
2314_app_9_bic_left,-1.517884991,bic,left,2314,app,9,-1.517884991,TRUE,bic,fiber tracts,2314_app_9,bic_left
2314_app_9_bic_right,-1.476684001,bic,right,2314,app,9,-1.476684001,TRUE,bic,fiber tracts,2314_app_9,bic_right
2314_app_9_bsc_left,-1.5234311,bsc,left,2314,app,9,-1.5234311,TRUE,bsc,fiber tracts,2314_app_9,bsc_left
2314_app_9_bsc_right,-1.492061866,bsc,right,2314,app,9,-1.492061866,TRUE,bsc,fiber tracts,2314_app_9,bsc_right
2314_app_9_cc_left,-0.913834294,cc,left,2314,app,9,-0.913834294,TRUE,cc,fiber tracts,2314_app_9,cc_left
2314_app_9_cc_right,-0.367069056,cc,right,2314,app,9,-0.367069056,TRUE,cc,fiber tracts,2314_app_9,cc_right
2314_app_9_ccg_left,-1.834855889,ccg,left,2314,app,9,-1.834855889,TRUE,ccg,fiber tracts,2314_app_9,ccg_left
2314_app_9_ccg_right,-1.346208794,ccg,right,2314,app,9,-1.346208794,TRUE,ccg,fiber tracts,2314_app_9,ccg_right
2314_app_9_chpl_left,-0.878503785,chpl,left,2314,app,9,-0.878503785,TRUE,chpl,VS,2314_app_9,chpl_left
2314_app_9_chpl_right,0.115438787,chpl,right,2314,app,9,0.115438787,TRUE,chpl,VS,2314_app_9,chpl_right
2314_app_9_cing_left,-1.899751515,cing,left,2314,app,9,-1.899751515,TRUE,cing,fiber tracts,2314_app_9,cing_left
2314_app_9_cing_right,-1.396262502,cing,right,2314,app,9,-1.396262502,TRUE,cing,fiber tracts,2314_app_9,cing_right
2314_app_9_cpd_left,-1.778383828,cpd,left,2314,app,9,-1.778383828,TRUE,cpd,fiber tracts,2314_app_9,cpd_left
2314_app_9_cpd_right,-1.539987288,cpd,right,2314,app,9,-1.539987288,TRUE,cpd,fiber tracts,2314_app_9,cpd_right
2314_app_9_cst_left,-2.217610429,cst,left,2314,app,9,-2,TRUE,cst,fiber tracts,2314_app_9,cst_left
2314_app_9_cst_right,-1.635602103,cst,right,2314,app,9,-1.635602103,TRUE,cst,fiber tracts,2314_app_9,cst_right
2314_app_9_dhc_left,-1.624011462,dhc,left,2314,app,9,-1.624011462,TRUE,dhc,fiber tracts,2314_app_9,dhc_left
2314_app_9_dhc_right,-0.761457106,dhc,right,2314,app,9,-0.761457106,TRUE,dhc,fiber tracts,2314_app_9,dhc_right
2314_app_9_dscp_left,-0.480788875,dscp,left,2314,app,9,-0.480788875,TRUE,dscp,fiber tracts,2314_app_9,dscp_left
2314_app_9_dscp_right,-0.439751584,dscp,right,2314,app,9,-0.439751584,TRUE,dscp,fiber tracts,2314_app_9,dscp_right
2314_app_9_dtd_left,-5,dtd,left,2314,app,9,-2,TRUE,dtd,fiber tracts,2314_app_9,dtd_left
2314_app_9_dtd_right,-1.812345286,dtd,right,2314,app,9,-1.812345286,TRUE,dtd,fiber tracts,2314_app_9,dtd_right
2314_app_9_ec_left,-0.48374511,ec,left,2314,app,9,-0.48374511,TRUE,ec,fiber tracts,2314_app_9,ec_left
2314_app_9_ec_right,-0.058318405,ec,right,2314,app,9,-0.058318405,TRUE,ec,fiber tracts,2314_app_9,ec_right
2314_app_9_em_left,-5,em,left,2314,app,9,-2,TRUE,em,fiber tracts,2314_app_9,em_left
2314_app_9_em_right,-1.827577287,em,right,2314,app,9,-1.827577287,TRUE,em,fiber tracts,2314_app_9,em_right
2314_app_9_fi_left,0.24931737,fi,left,2314,app,9,0.24931737,TRUE,fi,fiber tracts,2314_app_9,fi_left
2314_app_9_fi_right,1.450077867,fi,right,2314,app,9,1.450077867,TRUE,fi,fiber tracts,2314_app_9,fi_right
2314_app_9_fiber tracts_left,-1.267314343,fiber tracts,left,2314,app,9,-1.267314343,TRUE,fiber tracts,fiber tracts,2314_app_9,fiber tracts_left
2314_app_9_fiber tracts_right,-0.83761741,fiber tracts,right,2314,app,9,-0.83761741,TRUE,fiber tracts,fiber tracts,2314_app_9,fiber tracts_right
2314_app_9_fr_left,-1.209514824,fr,left,2314,app,9,-1.209514824,TRUE,fr,fiber tracts,2314_app_9,fr_left
2314_app_9_fr_right,-0.392537406,fr,right,2314,app,9,-0.392537406,TRUE,fr,fiber tracts,2314_app_9,fr_right
2314_app_9_fx_left,-1.30952152,fx,left,2314,app,9,-1.30952152,TRUE,fx,fiber tracts,2314_app_9,fx_left
2314_app_9_fx_right,-0.58750221,fx,right,2314,app,9,-0.58750221,TRUE,fx,fiber tracts,2314_app_9,fx_right
2314_app_9_hbc_left,0.215631448,hbc,left,2314,app,9,0.215631448,TRUE,hbc,fiber tracts,2314_app_9,hbc_left
2314_app_9_hbc_right,0.156330569,hbc,right,2314,app,9,0.156330569,TRUE,hbc,fiber tracts,2314_app_9,hbc_right
2314_app_9_int_left,-1.722428566,int,left,2314,app,9,-1.722428566,TRUE,int,fiber tracts,2314_app_9,int_left
2314_app_9_int_right,-1.571743058,int,right,2314,app,9,-1.571743058,TRUE,int,fiber tracts,2314_app_9,int_right
2314_app_9_ll_left,-1.667959904,ll,left,2314,app,9,-1.667959904,TRUE,ll,fiber tracts,2314_app_9,ll_left
2314_app_9_ll_right,-2.02820802,ll,right,2314,app,9,-2,TRUE,ll,fiber tracts,2314_app_9,ll_right
2314_app_9_lotg_left,-2.022724909,lotg,left,2314,app,9,-2,TRUE,In,fiber tracts,2314_app_9,lotg_left
2314_app_9_lotg_right,-1.710790603,lotg,right,2314,app,9,-1.710790603,TRUE,In,fiber tracts,2314_app_9,lotg_right
2314_app_9_mcp_left,-2.111933273,mcp,left,2314,app,9,-2,TRUE,mcp,fiber tracts,2314_app_9,mcp_left
2314_app_9_mcp_right,-2.0596598,mcp,right,2314,app,9,-2,TRUE,mcp,fiber tracts,2314_app_9,mcp_right
2314_app_9_mfb_left,-0.69641588,mfb,left,2314,app,9,-0.69641588,TRUE,mfb,fiber tracts,2314_app_9,mfb_left
2314_app_9_mfb_right,-0.597176439,mfb,right,2314,app,9,-0.597176439,TRUE,mfb,fiber tracts,2314_app_9,mfb_right
2314_app_9_ml_left,-1.338708605,ml,left,2314,app,9,-1.338708605,TRUE,ml,fiber tracts,2314_app_9,ml_left
2314_app_9_ml_right,-0.681962582,ml,right,2314,app,9,-0.681962582,TRUE,ml,fiber tracts,2314_app_9,ml_right
2314_app_9_mlf_left,-1.293794394,mlf,left,2314,app,9,-1.293794394,TRUE,mlf,fiber tracts,2314_app_9,mlf_left
2314_app_9_mlf_right,-1.268549243,mlf,right,2314,app,9,-1.268549243,TRUE,mlf,fiber tracts,2314_app_9,mlf_right
2314_app_9_moV_left,-5,moV,left,2314,app,9,-2,TRUE,moV,fiber tracts,2314_app_9,moV_left
2314_app_9_moV_right,-2.231503667,moV,right,2314,app,9,-2,TRUE,moV,fiber tracts,2314_app_9,moV_right
2314_app_9_mp_left,-0.556617891,mp,left,2314,app,9,-0.556617891,TRUE,mp,fiber tracts,2314_app_9,mp_left
2314_app_9_mp_right,-0.529000553,mp,right,2314,app,9,-0.529000553,TRUE,mp,fiber tracts,2314_app_9,mp_right
2314_app_9_mtg_left,-0.823568537,mtg,left,2314,app,9,-0.823568537,TRUE,mtg,fiber tracts,2314_app_9,mtg_left
