mouse,Region ID,mpi,side,parent,daughter,treatment,sex,marker,% pathology pTau
423,466,6,left,alv,alv,mPFF,f,pTau,0.017864026
424,466,6,left,alv,alv,mPFF,f,pTau,0.028081971
401,884,4,left,amc,amc,AD PHF/mPFF,f,pTau,0
402,884,4,left,amc,amc,AD PHF/mPFF,f,pTau,0
403,884,4,left,amc,amc,AD PHF/mPFF,f,pTau,0
404,884,4,left,amc,amc,AD PHF/mPFF,f,pTau,0
405,884,9,left,amc,amc,AD PHF/mPFF,f,pTau,0
406,884,9,left,amc,amc,AD PHF/mPFF,f,pTau,0
407,884,9,left,amc,amc,AD PHF/mPFF,f,pTau,0
408,884,9,left,amc,amc,AD PHF/mPFF,f,pTau,0.004489375
410,884,6,left,amc,amc,AD PHF/mPFF,f,pTau,0.001497356
411,884,6,left,amc,amc,AD PHF/mPFF,f,pTau,0.001551208
412,884,6,left,amc,amc,mPFF,f,pTau,0.001335448
413,884,4,left,amc,amc,mPFF,f,pTau,0
414,884,4,left,amc,amc,mPFF,f,pTau,0
415,884,4,left,amc,amc,mPFF,f,pTau,0.002545295
416,884,4,left,amc,amc,mPFF,f,pTau,0.009094343
417,884,9,left,amc,amc,mPFF,f,pTau,0
419,884,9,left,amc,amc,mPFF,f,pTau,0.005271834
420,884,9,left,amc,amc,mPFF,f,pTau,0.013368979
421,884,9,left,amc,amc,mPFF,f,pTau,0
422,884,6,left,amc,amc,AD PHF/mPFF,f,pTau,0
423,884,6,left,amc,amc,mPFF,f,pTau,0.014965893
424,884,6,left,amc,amc,mPFF,f,pTau,0.007002693
402,1096,4,left,AM,AMd,AD PHF/mPFF,f,pTau,0
403,1096,4,left,AM,AMd,AD PHF/mPFF,f,pTau,0
415,1096,4,left,AM,AMd,mPFF,f,pTau,0
402,1104,4,left,AM,AMv,AD PHF/mPFF,f,pTau,0
403,1104,4,left,AM,AMv,AD PHF/mPFF,f,pTau,0
415,1104,4,left,AM,AMv,mPFF,f,pTau,0
402,188,4,left,AOB,AOBgl,AD PHF/mPFF,f,pTau,0
403,188,4,left,AOB,AOBgl,AD PHF/mPFF,f,pTau,0
404,188,4,left,AOB,AOBgl,AD PHF/mPFF,f,pTau,0
401,196,4,left,AOB,AOBgr,AD PHF/mPFF,f,pTau,0
402,196,4,left,AOB,AOBgr,AD PHF/mPFF,f,pTau,0
403,196,4,left,AOB,AOBgr,AD PHF/mPFF,f,pTau,0
404,196,4,left,AOB,AOBgr,AD PHF/mPFF,f,pTau,0
401,204,4,left,AOB,AOBmi,AD PHF/mPFF,f,pTau,0
402,204,4,left,AOB,AOBmi,AD PHF/mPFF,f,pTau,0
403,204,4,left,AOB,AOBmi,AD PHF/mPFF,f,pTau,0
404,204,4,left,AOB,AOBmi,AD PHF/mPFF,f,pTau,0
401,159,4,left,AON,AON,AD PHF/mPFF,f,pTau,0
402,159,4,left,AON,AON,AD PHF/mPFF,f,pTau,9.01E-05
403,159,4,left,AON,AON,AD PHF/mPFF,f,pTau,9.05E-05
404,159,4,left,AON,AON,AD PHF/mPFF,f,pTau,0.000315735
405,159,9,left,AON,AON,AD PHF/mPFF,f,pTau,0.000634326
406,159,9,left,AON,AON,AD PHF/mPFF,f,pTau,0.001127194
407,159,9,left,AON,AON,AD PHF/mPFF,f,pTau,0.001270579
408,159,9,left,AON,AON,AD PHF/mPFF,f,pTau,0
410,159,6,left,AON,AON,AD PHF/mPFF,f,pTau,0.00464082
411,159,6,left,AON,AON,AD PHF/mPFF,f,pTau,0.00023328
412,159,6,left,AON,AON,mPFF,f,pTau,0
413,159,4,left,AON,AON,mPFF,f,pTau,0
414,159,4,left,AON,AON,mPFF,f,pTau,0
415,159,4,left,AON,AON,mPFF,f,pTau,0
416,159,4,left,AON,AON,mPFF,f,pTau,0.000255202
417,159,9,left,AON,AON,mPFF,f,pTau,0.000258723
421,159,9,left,AON,AON,mPFF,f,pTau,0
422,159,6,left,AON,AON,AD PHF/mPFF,f,pTau,0.000480152
423,159,6,left,AON,AON,mPFF,f,pTau,0
424,159,6,left,AON,AON,mPFF,f,pTau,0
401,215,4,left,APN,APN,AD PHF/mPFF,f,pTau,0.007376682
402,215,4,left,APN,APN,AD PHF/mPFF,f,pTau,0.000405151
403,215,4,left,APN,APN,AD PHF/mPFF,f,pTau,0
404,215,4,left,APN,APN,AD PHF/mPFF,f,pTau,0.002348016
405,215,9,left,APN,APN,AD PHF/mPFF,f,pTau,0.000193593
406,215,9,left,APN,APN,AD PHF/mPFF,f,pTau,0.003007671
407,215,9,left,APN,APN,AD PHF/mPFF,f,pTau,0.000654956
408,215,9,left,APN,APN,AD PHF/mPFF,f,pTau,0.017278096
410,215,6,left,APN,APN,AD PHF/mPFF,f,pTau,0.002553221
411,215,6,left,APN,APN,AD PHF/mPFF,f,pTau,0.007017886
412,215,6,left,APN,APN,mPFF,f,pTau,0.002472805
413,215,4,left,APN,APN,mPFF,f,pTau,0.000683753
414,215,4,left,APN,APN,mPFF,f,pTau,0.001439886
415,215,4,left,APN,APN,mPFF,f,pTau,0.002542025
416,215,4,left,APN,APN,mPFF,f,pTau,0.007648519
417,215,9,left,APN,APN,mPFF,f,pTau,0.000730756
419,215,9,left,APN,APN,mPFF,f,pTau,0.00025108
420,215,9,left,APN,APN,mPFF,f,pTau,0.002051792
421,215,9,left,APN,APN,mPFF,f,pTau,0.000663371
422,215,6,left,APN,APN,AD PHF/mPFF,f,pTau,0.019135477
423,215,6,left,APN,APN,mPFF,f,pTau,0.001587754
424,215,6,left,APN,APN,mPFF,f,pTau,0.00082689
401,484682508,4,left,APr,APr,AD PHF/mPFF,f,pTau,0.00187717
402,484682508,4,left,APr,APr,AD PHF/mPFF,f,pTau,0
403,484682508,4,left,APr,APr,AD PHF/mPFF,f,pTau,0.000600553
404,484682508,4,left,APr,APr,AD PHF/mPFF,f,pTau,0.000981741
405,484682508,9,left,APr,APr,AD PHF/mPFF,f,pTau,0.009964337
406,484682508,9,left,APr,APr,AD PHF/mPFF,f,pTau,0
407,484682508,9,left,APr,APr,AD PHF/mPFF,f,pTau,0.003269797
408,484682508,9,left,APr,APr,AD PHF/mPFF,f,pTau,0.003164918
410,484682508,6,left,APr,APr,AD PHF/mPFF,f,pTau,0
411,484682508,6,left,APr,APr,AD PHF/mPFF,f,pTau,0.001024798
412,484682508,6,left,APr,APr,mPFF,f,pTau,0.00084967
414,484682508,4,left,APr,APr,mPFF,f,pTau,0
415,484682508,4,left,APr,APr,mPFF,f,pTau,0
416,484682508,4,left,APr,APr,mPFF,f,pTau,0
417,484682508,9,left,APr,APr,mPFF,f,pTau,0
419,484682508,9,left,APr,APr,mPFF,f,pTau,0
420,484682508,9,left,APr,APr,mPFF,f,pTau,0
421,484682508,9,left,APr,APr,mPFF,f,pTau,0
422,484682508,6,left,APr,APr,AD PHF/mPFF,f,pTau,0.006486281
424,484682508,6,left,APr,APr,mPFF,f,pTau,0
401,484682524,4,left,ar,ar,AD PHF/mPFF,f,pTau,0.014906285
402,484682524,4,left,ar,ar,AD PHF/mPFF,f,pTau,0.026088656
403,484682524,4,left,ar,ar,AD PHF/mPFF,f,pTau,0
404,484682524,4,left,ar,ar,AD PHF/mPFF,f,pTau,0.001483062
405,484682524,9,left,ar,ar,AD PHF/mPFF,f,pTau,0.00117616
406,484682524,9,left,ar,ar,AD PHF/mPFF,f,pTau,0.024341665
407,484682524,9,left,ar,ar,AD PHF/mPFF,f,pTau,0.005805167
408,484682524,9,left,ar,ar,AD PHF/mPFF,f,pTau,0
410,484682524,6,left,ar,ar,AD PHF/mPFF,f,pTau,0.00787075
411,484682524,6,left,ar,ar,AD PHF/mPFF,f,pTau,0.009652412
412,484682524,6,left,ar,ar,mPFF,f,pTau,0.005586843
413,484682524,4,left,ar,ar,mPFF,f,pTau,0.001514321
414,484682524,4,left,ar,ar,mPFF,f,pTau,0.007481132
415,484682524,4,left,ar,ar,mPFF,f,pTau,0
416,484682524,4,left,ar,ar,mPFF,f,pTau,0
417,484682524,9,left,ar,ar,mPFF,f,pTau,0
419,484682524,9,left,ar,ar,mPFF,f,pTau,0
420,484682524,9,left,ar,ar,mPFF,f,pTau,0.014603176
421,484682524,9,left,ar,ar,mPFF,f,pTau,0.002231678
422,484682524,6,left,ar,ar,AD PHF/mPFF,f,pTau,0.008385021
423,484682524,6,left,ar,ar,mPFF,f,pTau,0.006281625
424,484682524,6,left,ar,ar,mPFF,f,pTau,0.001046009
401,223,4,left,ARH,ARH,AD PHF/mPFF,f,pTau,0
404,223,4,left,ARH,ARH,AD PHF/mPFF,f,pTau,0
405,223,9,left,ARH,ARH,AD PHF/mPFF,f,pTau,0
406,223,9,left,ARH,ARH,AD PHF/mPFF,f,pTau,0.009125205
407,223,9,left,ARH,ARH,AD PHF/mPFF,f,pTau,0
408,223,9,left,ARH,ARH,AD PHF/mPFF,f,pTau,0.010528947
410,223,6,left,ARH,ARH,AD PHF/mPFF,f,pTau,0.001642484
411,223,6,left,ARH,ARH,AD PHF/mPFF,f,pTau,0.001633393
412,223,6,left,ARH,ARH,mPFF,f,pTau,0
413,223,4,left,ARH,ARH,mPFF,f,pTau,0
414,223,4,left,ARH,ARH,mPFF,f,pTau,0
415,223,4,left,ARH,ARH,mPFF,f,pTau,0
416,223,4,left,ARH,ARH,mPFF,f,pTau,0
417,223,9,left,ARH,ARH,mPFF,f,pTau,0
419,223,9,left,ARH,ARH,mPFF,f,pTau,0
420,223,9,left,ARH,ARH,mPFF,f,pTau,0
421,223,9,left,ARH,ARH,mPFF,f,pTau,0
422,223,6,left,ARH,ARH,AD PHF/mPFF,f,pTau,0.001008815
423,223,6,left,ARH,ARH,mPFF,f,pTau,0
424,223,6,left,ARH,ARH,mPFF,f,pTau,0
403,332,4,left,ASO,ASO,AD PHF/mPFF,f,pTau,0
401,231,4,left,AT,AT,AD PHF/mPFF,f,pTau,0.01405408
402,231,4,left,AT,AT,AD PHF/mPFF,f,pTau,0
403,231,4,left,AT,AT,AD PHF/mPFF,f,pTau,0.003264287
404,231,4,left,AT,AT,AD PHF/mPFF,f,pTau,0.012362886
406,231,9,left,AT,AT,AD PHF/mPFF,f,pTau,0.041841873
407,231,9,left,AT,AT,AD PHF/mPFF,f,pTau,0.097638874
408,231,9,left,AT,AT,AD PHF/mPFF,f,pTau,0.054209562
410,231,6,left,AT,AT,AD PHF/mPFF,f,pTau,0.013118214
411,231,6,left,AT,AT,AD PHF/mPFF,f,pTau,0
412,231,6,left,AT,AT,mPFF,f,pTau,0
416,231,4,left,AT,AT,mPFF,f,pTau,0
419,231,9,left,AT,AT,mPFF,f,pTau,0
420,231,9,left,AT,AT,mPFF,f,pTau,0.001453373
421,231,9,left,AT,AT,mPFF,f,pTau,0
422,231,6,left,AT,AT,AD PHF/mPFF,f,pTau,0.062833369
404,527,4,left,AUDd,AUDd1,AD PHF/mPFF,f,pTau,0.002351728
405,527,9,left,AUDd,AUDd1,AD PHF/mPFF,f,pTau,0.203591544
407,527,9,left,AUDd,AUDd1,AD PHF/mPFF,f,pTau,0.064403464
408,527,9,left,AUDd,AUDd1,AD PHF/mPFF,f,pTau,0.097794865
410,527,6,left,AUDd,AUDd1,AD PHF/mPFF,f,pTau,0.012632461
411,527,6,left,AUDd,AUDd1,AD PHF/mPFF,f,pTau,0.028062684
412,527,6,left,AUDd,AUDd1,mPFF,f,pTau,0.025575474
414,527,4,left,AUDd,AUDd1,mPFF,f,pTau,0
416,527,4,left,AUDd,AUDd1,mPFF,f,pTau,0
417,527,9,left,AUDd,AUDd1,mPFF,f,pTau,0
423,527,6,left,AUDd,AUDd1,mPFF,f,pTau,0.002454724
424,527,6,left,AUDd,AUDd1,mPFF,f,pTau,0
404,600,4,left,AUDd,AUDd2/3,AD PHF/mPFF,f,pTau,0.002351728
405,600,9,left,AUDd,AUDd2/3,AD PHF/mPFF,f,pTau,0.203591544
407,600,9,left,AUDd,AUDd2/3,AD PHF/mPFF,f,pTau,0.064403464
408,600,9,left,AUDd,AUDd2/3,AD PHF/mPFF,f,pTau,0.097794865
410,600,6,left,AUDd,AUDd2/3,AD PHF/mPFF,f,pTau,0.012632461
411,600,6,left,AUDd,AUDd2/3,AD PHF/mPFF,f,pTau,0.028062684
412,600,6,left,AUDd,AUDd2/3,mPFF,f,pTau,0.025575474
414,600,4,left,AUDd,AUDd2/3,mPFF,f,pTau,0
417,600,9,left,AUDd,AUDd2/3,mPFF,f,pTau,0
423,600,6,left,AUDd,AUDd2/3,mPFF,f,pTau,0.002454724
424,600,6,left,AUDd,AUDd2/3,mPFF,f,pTau,0
404,678,4,left,AUDd,AUDd4,AD PHF/mPFF,f,pTau,0.002351728
405,678,9,left,AUDd,AUDd4,AD PHF/mPFF,f,pTau,0.203591544
407,678,9,left,AUDd,AUDd4,AD PHF/mPFF,f,pTau,0.064403464
408,678,9,left,AUDd,AUDd4,AD PHF/mPFF,f,pTau,0.097794865
410,678,6,left,AUDd,AUDd4,AD PHF/mPFF,f,pTau,0.012632461
411,678,6,left,AUDd,AUDd4,AD PHF/mPFF,f,pTau,0.028062684
412,678,6,left,AUDd,AUDd4,mPFF,f,pTau,0.025575474
414,678,4,left,AUDd,AUDd4,mPFF,f,pTau,0
423,678,6,left,AUDd,AUDd4,mPFF,f,pTau,0.002454724
424,678,6,left,AUDd,AUDd4,mPFF,f,pTau,0
404,252,4,left,AUDd,AUDd5,AD PHF/mPFF,f,pTau,0.002351728
405,252,9,left,AUDd,AUDd5,AD PHF/mPFF,f,pTau,0.203591544
407,252,9,left,AUDd,AUDd5,AD PHF/mPFF,f,pTau,0.064403464
408,252,9,left,AUDd,AUDd5,AD PHF/mPFF,f,pTau,0.097794865
410,252,6,left,AUDd,AUDd5,AD PHF/mPFF,f,pTau,0.012632461
411,252,6,left,AUDd,AUDd5,AD PHF/mPFF,f,pTau,0.028062684
412,252,6,left,AUDd,AUDd5,mPFF,f,pTau,0.025575474
423,252,6,left,AUDd,AUDd5,mPFF,f,pTau,0.002454724
424,252,6,left,AUDd,AUDd5,mPFF,f,pTau,0
404,156,4,left,AUDd,AUDd6a,AD PHF/mPFF,f,pTau,0.002351728
407,156,9,left,AUDd,AUDd6a,AD PHF/mPFF,f,pTau,0.064403464
408,156,9,left,AUDd,AUDd6a,AD PHF/mPFF,f,pTau,0.097794865
410,156,6,left,AUDd,AUDd6a,AD PHF/mPFF,f,pTau,0.012632461
412,156,6,left,AUDd,AUDd6a,mPFF,f,pTau,0.025575474
423,156,6,left,AUDd,AUDd6a,mPFF,f,pTau,0.002454724
404,243,4,left,AUDd,AUDd6b,AD PHF/mPFF,f,pTau,0.002351728
407,243,9,left,AUDd,AUDd6b,AD PHF/mPFF,f,pTau,0.064403464
408,243,9,left,AUDd,AUDd6b,AD PHF/mPFF,f,pTau,0.097794865
410,243,6,left,AUDd,AUDd6b,AD PHF/mPFF,f,pTau,0.012632461
412,243,6,left,AUDd,AUDd6b,mPFF,f,pTau,0.025575474
423,243,6,left,AUDd,AUDd6b,mPFF,f,pTau,0.002454724
401,735,4,left,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.004242395
402,735,4,left,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.008435045
403,735,4,left,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.001604579
404,735,4,left,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.003232895
405,735,9,left,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.069382914
406,735,9,left,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.110618844
407,735,9,left,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.032752174
408,735,9,left,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.047655018
410,735,6,left,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.006208094
411,735,6,left,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.008077585
412,735,6,left,AUDp,AUDp1,mPFF,f,pTau,0.024895062
413,735,4,left,AUDp,AUDp1,mPFF,f,pTau,0.003860239
414,735,4,left,AUDp,AUDp1,mPFF,f,pTau,0.001348599
415,735,4,left,AUDp,AUDp1,mPFF,f,pTau,0.001915354
416,735,4,left,AUDp,AUDp1,mPFF,f,pTau,0.001895594
417,735,9,left,AUDp,AUDp1,mPFF,f,pTau,0.000621583
419,735,9,left,AUDp,AUDp1,mPFF,f,pTau,0.008446159
420,735,9,left,AUDp,AUDp1,mPFF,f,pTau,0.008346238
421,735,9,left,AUDp,AUDp1,mPFF,f,pTau,0.000233826
422,735,6,left,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.032258908
423,735,6,left,AUDp,AUDp1,mPFF,f,pTau,0.005078883
424,735,6,left,AUDp,AUDp1,mPFF,f,pTau,0.006331332
401,251,4,left,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.004242395
402,251,4,left,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.008435045
403,251,4,left,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.001604579
404,251,4,left,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.003232895
405,251,9,left,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.069382914
406,251,9,left,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.110618844
407,251,9,left,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.032752174
408,251,9,left,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.047655018
410,251,6,left,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.006208094
411,251,6,left,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.008077585
412,251,6,left,AUDp,AUDp2/3,mPFF,f,pTau,0.024895062
413,251,4,left,AUDp,AUDp2/3,mPFF,f,pTau,0.003860239
414,251,4,left,AUDp,AUDp2/3,mPFF,f,pTau,0.001348599
415,251,4,left,AUDp,AUDp2/3,mPFF,f,pTau,0.001915354
416,251,4,left,AUDp,AUDp2/3,mPFF,f,pTau,0.001895594
417,251,9,left,AUDp,AUDp2/3,mPFF,f,pTau,0.000621583
419,251,9,left,AUDp,AUDp2/3,mPFF,f,pTau,0.008446159
420,251,9,left,AUDp,AUDp2/3,mPFF,f,pTau,0.008346238
421,251,9,left,AUDp,AUDp2/3,mPFF,f,pTau,0.000233826
422,251,6,left,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.032258908
423,251,6,left,AUDp,AUDp2/3,mPFF,f,pTau,0.005078883
424,251,6,left,AUDp,AUDp2/3,mPFF,f,pTau,0.006331332
401,816,4,left,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.004242395
402,816,4,left,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.008435045
403,816,4,left,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.001604579
404,816,4,left,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.003232895
405,816,9,left,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.069382914
406,816,9,left,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.110618844
407,816,9,left,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.032752174
408,816,9,left,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.047655018
410,816,6,left,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.006208094
411,816,6,left,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.008077585
412,816,6,left,AUDp,AUDp4,mPFF,f,pTau,0.024895062
413,816,4,left,AUDp,AUDp4,mPFF,f,pTau,0.003860239
414,816,4,left,AUDp,AUDp4,mPFF,f,pTau,0.001348599
