mouse,Region ID,mpi,side,parent,daughter,treatment,sex,marker,% pathology pSYN
405,312782612,9,left,VISrl,VISrl4,AD PHF/mPFF,f,pSyn,0
407,312782612,9,left,VISrl,VISrl4,AD PHF/mPFF,f,pSyn,0.000453204
408,312782612,9,left,VISrl,VISrl4,AD PHF/mPFF,f,pSyn,0.001730888
410,312782612,6,left,VISrl,VISrl4,AD PHF/mPFF,f,pSyn,0
412,312782612,6,left,VISrl,VISrl4,mPFF,f,pSyn,0.07942525
416,312782612,4,left,VISrl,VISrl4,mPFF,f,pSyn,0.160458623
417,312782612,9,left,VISrl,VISrl4,mPFF,f,pSyn,0
423,312782612,6,left,VISrl,VISrl4,mPFF,f,pSyn,0.014622031
424,312782612,6,left,VISrl,VISrl4,mPFF,f,pSyn,0
402,312782616,4,left,VISrl,VISrl5,AD PHF/mPFF,f,pSyn,0.000892882
404,312782616,4,left,VISrl,VISrl5,AD PHF/mPFF,f,pSyn,0
405,312782616,9,left,VISrl,VISrl5,AD PHF/mPFF,f,pSyn,0
407,312782616,9,left,VISrl,VISrl5,AD PHF/mPFF,f,pSyn,0.000453204
408,312782616,9,left,VISrl,VISrl5,AD PHF/mPFF,f,pSyn,0.001730888
410,312782616,6,left,VISrl,VISrl5,AD PHF/mPFF,f,pSyn,0
412,312782616,6,left,VISrl,VISrl5,mPFF,f,pSyn,0.07942525
416,312782616,4,left,VISrl,VISrl5,mPFF,f,pSyn,0.160458623
417,312782616,9,left,VISrl,VISrl5,mPFF,f,pSyn,0
423,312782616,6,left,VISrl,VISrl5,mPFF,f,pSyn,0.014622031
402,312782620,4,left,VISrl,VISrl6a,AD PHF/mPFF,f,pSyn,0.000892882
404,312782620,4,left,VISrl,VISrl6a,AD PHF/mPFF,f,pSyn,0
405,312782620,9,left,VISrl,VISrl6a,AD PHF/mPFF,f,pSyn,0
407,312782620,9,left,VISrl,VISrl6a,AD PHF/mPFF,f,pSyn,0.000453204
408,312782620,9,left,VISrl,VISrl6a,AD PHF/mPFF,f,pSyn,0.001730888
410,312782620,6,left,VISrl,VISrl6a,AD PHF/mPFF,f,pSyn,0
412,312782620,6,left,VISrl,VISrl6a,mPFF,f,pSyn,0.07942525
416,312782620,4,left,VISrl,VISrl6a,mPFF,f,pSyn,0.160458623
417,312782620,9,left,VISrl,VISrl6a,mPFF,f,pSyn,0
423,312782620,6,left,VISrl,VISrl6a,mPFF,f,pSyn,0.014622031
402,312782624,4,left,VISrl,VISrl6b,AD PHF/mPFF,f,pSyn,0.000892882
404,312782624,4,left,VISrl,VISrl6b,AD PHF/mPFF,f,pSyn,0
407,312782624,9,left,VISrl,VISrl6b,AD PHF/mPFF,f,pSyn,0.000453204
408,312782624,9,left,VISrl,VISrl6b,AD PHF/mPFF,f,pSyn,0.001730888
412,312782624,6,left,VISrl,VISrl6b,mPFF,f,pSyn,0.07942525
416,312782624,4,left,VISrl,VISrl6b,mPFF,f,pSyn,0.160458623
417,312782624,9,left,VISrl,VISrl6b,mPFF,f,pSyn,0
423,312782624,6,left,VISrl,VISrl6b,mPFF,f,pSyn,0.014622031
401,685,4,left,VM,VM,AD PHF/mPFF,f,pSyn,0.000983011
402,685,4,left,VM,VM,AD PHF/mPFF,f,pSyn,0
403,685,4,left,VM,VM,AD PHF/mPFF,f,pSyn,0
404,685,4,left,VM,VM,AD PHF/mPFF,f,pSyn,0.00036031
405,685,9,left,VM,VM,AD PHF/mPFF,f,pSyn,0.002425416
406,685,9,left,VM,VM,AD PHF/mPFF,f,pSyn,0
407,685,9,left,VM,VM,AD PHF/mPFF,f,pSyn,0
408,685,9,left,VM,VM,AD PHF/mPFF,f,pSyn,0
410,685,6,left,VM,VM,AD PHF/mPFF,f,pSyn,0
411,685,6,left,VM,VM,AD PHF/mPFF,f,pSyn,0
412,685,6,left,VM,VM,mPFF,f,pSyn,0.000872897
413,685,4,left,VM,VM,mPFF,f,pSyn,0
414,685,4,left,VM,VM,mPFF,f,pSyn,0
415,685,4,left,VM,VM,mPFF,f,pSyn,0
416,685,4,left,VM,VM,mPFF,f,pSyn,0.002521734
417,685,9,left,VM,VM,mPFF,f,pSyn,0
419,685,9,left,VM,VM,mPFF,f,pSyn,0
420,685,9,left,VM,VM,mPFF,f,pSyn,0.000298271
421,685,9,left,VM,VM,mPFF,f,pSyn,0
422,685,6,left,VM,VM,AD PHF/mPFF,f,pSyn,0
423,685,6,left,VM,VM,mPFF,f,pSyn,0
424,685,6,left,VM,VM,mPFF,f,pSyn,0.000527484
401,693,4,left,VMH,VMH,AD PHF/mPFF,f,pSyn,0.001937153
404,693,4,left,VMH,VMH,AD PHF/mPFF,f,pSyn,0
405,693,9,left,VMH,VMH,AD PHF/mPFF,f,pSyn,0
406,693,9,left,VMH,VMH,AD PHF/mPFF,f,pSyn,0
408,693,9,left,VMH,VMH,AD PHF/mPFF,f,pSyn,0
410,693,6,left,VMH,VMH,AD PHF/mPFF,f,pSyn,0
411,693,6,left,VMH,VMH,AD PHF/mPFF,f,pSyn,0
412,693,6,left,VMH,VMH,mPFF,f,pSyn,0.000320254
413,693,4,left,VMH,VMH,mPFF,f,pSyn,0
414,693,4,left,VMH,VMH,mPFF,f,pSyn,0
415,693,4,left,VMH,VMH,mPFF,f,pSyn,0
416,693,4,left,VMH,VMH,mPFF,f,pSyn,0.00279304
417,693,9,left,VMH,VMH,mPFF,f,pSyn,0
420,693,9,left,VMH,VMH,mPFF,f,pSyn,0
421,693,9,left,VMH,VMH,mPFF,f,pSyn,0
422,693,6,left,VMH,VMH,AD PHF/mPFF,f,pSyn,0.000499103
424,693,6,left,VMH,VMH,mPFF,f,pSyn,0.003307543
401,949,4,left,von,von,AD PHF/mPFF,f,pSyn,0
402,949,4,left,von,von,AD PHF/mPFF,f,pSyn,0
403,949,4,left,von,von,AD PHF/mPFF,f,pSyn,0
404,949,4,left,von,von,AD PHF/mPFF,f,pSyn,0
414,949,4,left,von,von,mPFF,f,pSyn,0
416,949,4,left,von,von,mPFF,f,pSyn,0
417,949,9,left,von,von,mPFF,f,pSyn,0
421,949,9,left,von,von,mPFF,f,pSyn,0
401,718,4,left,VPL,VPL,AD PHF/mPFF,f,pSyn,0.003117191
402,718,4,left,VPL,VPL,AD PHF/mPFF,f,pSyn,0
403,718,4,left,VPL,VPL,AD PHF/mPFF,f,pSyn,0
404,718,4,left,VPL,VPL,AD PHF/mPFF,f,pSyn,0
405,718,9,left,VPL,VPL,AD PHF/mPFF,f,pSyn,0
406,718,9,left,VPL,VPL,AD PHF/mPFF,f,pSyn,0.000557554
407,718,9,left,VPL,VPL,AD PHF/mPFF,f,pSyn,0
408,718,9,left,VPL,VPL,AD PHF/mPFF,f,pSyn,0
410,718,6,left,VPL,VPL,AD PHF/mPFF,f,pSyn,0
411,718,6,left,VPL,VPL,AD PHF/mPFF,f,pSyn,0.000486949
412,718,6,left,VPL,VPL,mPFF,f,pSyn,0.000582158
413,718,4,left,VPL,VPL,mPFF,f,pSyn,0.00521676
414,718,4,left,VPL,VPL,mPFF,f,pSyn,0.000354113
415,718,4,left,VPL,VPL,mPFF,f,pSyn,0
416,718,4,left,VPL,VPL,mPFF,f,pSyn,0.000250178
417,718,9,left,VPL,VPL,mPFF,f,pSyn,0.00040782
419,718,9,left,VPL,VPL,mPFF,f,pSyn,0
420,718,9,left,VPL,VPL,mPFF,f,pSyn,0
421,718,9,left,VPL,VPL,mPFF,f,pSyn,0.000369477
422,718,6,left,VPL,VPL,AD PHF/mPFF,f,pSyn,0.000466843
423,718,6,left,VPL,VPL,mPFF,f,pSyn,0.000301511
424,718,6,left,VPL,VPL,mPFF,f,pSyn,0.000350403
401,733,4,left,VPM,VPM,AD PHF/mPFF,f,pSyn,0.002585596
404,733,4,left,VPM,VPM,AD PHF/mPFF,f,pSyn,0.00070958
405,733,9,left,VPM,VPM,AD PHF/mPFF,f,pSyn,0.000313408
406,733,9,left,VPM,VPM,AD PHF/mPFF,f,pSyn,0
407,733,9,left,VPM,VPM,AD PHF/mPFF,f,pSyn,0.000201411
408,733,9,left,VPM,VPM,AD PHF/mPFF,f,pSyn,0.000214654
410,733,6,left,VPM,VPM,AD PHF/mPFF,f,pSyn,0.000204711
411,733,6,left,VPM,VPM,AD PHF/mPFF,f,pSyn,0.000474261
412,733,6,left,VPM,VPM,mPFF,f,pSyn,0.003517306
413,733,4,left,VPM,VPM,mPFF,f,pSyn,0.000402252
414,733,4,left,VPM,VPM,mPFF,f,pSyn,0
415,733,4,left,VPM,VPM,mPFF,f,pSyn,0
416,733,4,left,VPM,VPM,mPFF,f,pSyn,0
417,733,9,left,VPM,VPM,mPFF,f,pSyn,0.009780001
420,733,9,left,VPM,VPM,mPFF,f,pSyn,0.000331281
421,733,9,left,VPM,VPM,mPFF,f,pSyn,0
422,733,6,left,VPM,VPM,AD PHF/mPFF,f,pSyn,0.000940102
423,733,6,left,VPM,VPM,mPFF,f,pSyn,0
424,733,6,left,VPM,VPM,mPFF,f,pSyn,0.00059128
423,741,6,left,VP,VPMpc,mPFF,f,pSyn,0.002487008
401,749,4,left,VTA,VTA,AD PHF/mPFF,f,pSyn,0
402,749,4,left,VTA,VTA,AD PHF/mPFF,f,pSyn,0
403,749,4,left,VTA,VTA,AD PHF/mPFF,f,pSyn,0.0004623
404,749,4,left,VTA,VTA,AD PHF/mPFF,f,pSyn,0
405,749,9,left,VTA,VTA,AD PHF/mPFF,f,pSyn,0.000246548
406,749,9,left,VTA,VTA,AD PHF/mPFF,f,pSyn,0.000953264
407,749,9,left,VTA,VTA,AD PHF/mPFF,f,pSyn,0
408,749,9,left,VTA,VTA,AD PHF/mPFF,f,pSyn,0
410,749,6,left,VTA,VTA,AD PHF/mPFF,f,pSyn,0.000532797
411,749,6,left,VTA,VTA,AD PHF/mPFF,f,pSyn,0
412,749,6,left,VTA,VTA,mPFF,f,pSyn,0
413,749,4,left,VTA,VTA,mPFF,f,pSyn,0.000409552
414,749,4,left,VTA,VTA,mPFF,f,pSyn,0.001322652
415,749,4,left,VTA,VTA,mPFF,f,pSyn,0.001090846
416,749,4,left,VTA,VTA,mPFF,f,pSyn,0.000683387
417,749,9,left,VTA,VTA,mPFF,f,pSyn,0.000545809
419,749,9,left,VTA,VTA,mPFF,f,pSyn,0.000399137
420,749,9,left,VTA,VTA,mPFF,f,pSyn,0.000622745
421,749,9,left,VTA,VTA,mPFF,f,pSyn,0
422,749,6,left,VTA,VTA,AD PHF/mPFF,f,pSyn,0.000172845
423,749,6,left,VTA,VTA,mPFF,f,pSyn,0.000332328
424,749,6,left,VTA,VTA,mPFF,f,pSyn,0.006902596
402,397,4,left,vtd,vtd,AD PHF/mPFF,f,pSyn,0
403,397,4,left,vtd,vtd,AD PHF/mPFF,f,pSyn,0
404,397,4,left,vtd,vtd,AD PHF/mPFF,f,pSyn,0
405,397,9,left,vtd,vtd,AD PHF/mPFF,f,pSyn,0
406,397,9,left,vtd,vtd,AD PHF/mPFF,f,pSyn,0
408,397,9,left,vtd,vtd,AD PHF/mPFF,f,pSyn,0
410,397,6,left,vtd,vtd,AD PHF/mPFF,f,pSyn,0
412,397,6,left,vtd,vtd,mPFF,f,pSyn,0
413,397,4,left,vtd,vtd,mPFF,f,pSyn,0
414,397,4,left,vtd,vtd,mPFF,f,pSyn,0
416,397,4,left,vtd,vtd,mPFF,f,pSyn,0
417,397,9,left,vtd,vtd,mPFF,f,pSyn,0
419,397,9,left,vtd,vtd,mPFF,f,pSyn,0
420,397,9,left,vtd,vtd,mPFF,f,pSyn,0
421,397,9,left,vtd,vtd,mPFF,f,pSyn,0
422,397,6,left,vtd,vtd,AD PHF/mPFF,f,pSyn,0
423,397,6,left,vtd,vtd,mPFF,f,pSyn,0
424,397,6,left,vtd,vtd,mPFF,f,pSyn,0
404,757,4,left,VTN,VTN,AD PHF/mPFF,f,pSyn,0.005539648
408,757,9,left,VTN,VTN,AD PHF/mPFF,f,pSyn,0
412,757,6,left,VTN,VTN,mPFF,f,pSyn,0
401,560581559,4,left,Xi,Xi,AD PHF/mPFF,f,pSyn,0
402,560581559,4,left,Xi,Xi,AD PHF/mPFF,f,pSyn,0
403,560581559,4,left,Xi,Xi,AD PHF/mPFF,f,pSyn,0
404,560581559,4,left,Xi,Xi,AD PHF/mPFF,f,pSyn,0.003458698
405,560581559,9,left,Xi,Xi,AD PHF/mPFF,f,pSyn,0
406,560581559,9,left,Xi,Xi,AD PHF/mPFF,f,pSyn,0
407,560581559,9,left,Xi,Xi,AD PHF/mPFF,f,pSyn,0
408,560581559,9,left,Xi,Xi,AD PHF/mPFF,f,pSyn,0
410,560581559,6,left,Xi,Xi,AD PHF/mPFF,f,pSyn,0
411,560581559,6,left,Xi,Xi,AD PHF/mPFF,f,pSyn,0
412,560581559,6,left,Xi,Xi,mPFF,f,pSyn,0
413,560581559,4,left,Xi,Xi,mPFF,f,pSyn,0
414,560581559,4,left,Xi,Xi,mPFF,f,pSyn,0
415,560581559,4,left,Xi,Xi,mPFF,f,pSyn,0
416,560581559,4,left,Xi,Xi,mPFF,f,pSyn,0
417,560581559,9,left,Xi,Xi,mPFF,f,pSyn,0
419,560581559,9,left,Xi,Xi,mPFF,f,pSyn,0
420,560581559,9,left,Xi,Xi,mPFF,f,pSyn,0
421,560581559,9,left,Xi,Xi,mPFF,f,pSyn,0
422,560581559,6,left,Xi,Xi,AD PHF/mPFF,f,pSyn,0
424,560581559,6,left,Xi,Xi,mPFF,f,pSyn,0
401,797,4,left,ZI,ZI,AD PHF/mPFF,f,pSyn,0.00401054
402,797,4,left,ZI,ZI,AD PHF/mPFF,f,pSyn,0.001350805
403,797,4,left,ZI,ZI,AD PHF/mPFF,f,pSyn,0
404,797,4,left,ZI,ZI,AD PHF/mPFF,f,pSyn,0.00077605
405,797,9,left,ZI,ZI,AD PHF/mPFF,f,pSyn,0
406,797,9,left,ZI,ZI,AD PHF/mPFF,f,pSyn,0.000789083
407,797,9,left,ZI,ZI,AD PHF/mPFF,f,pSyn,0.000301095
408,797,9,left,ZI,ZI,AD PHF/mPFF,f,pSyn,0
410,797,6,left,ZI,ZI,AD PHF/mPFF,f,pSyn,0.000375901
411,797,6,left,ZI,ZI,AD PHF/mPFF,f,pSyn,0
412,797,6,left,ZI,ZI,mPFF,f,pSyn,0.000324824
413,797,4,left,ZI,ZI,mPFF,f,pSyn,0.000376092
414,797,4,left,ZI,ZI,mPFF,f,pSyn,0
415,797,4,left,ZI,ZI,mPFF,f,pSyn,0.000574876
416,797,4,left,ZI,ZI,mPFF,f,pSyn,0
417,797,9,left,ZI,ZI,mPFF,f,pSyn,0
419,797,9,left,ZI,ZI,mPFF,f,pSyn,0
420,797,9,left,ZI,ZI,mPFF,f,pSyn,0.000519468
421,797,9,left,ZI,ZI,mPFF,f,pSyn,0
422,797,6,left,ZI,ZI,AD PHF/mPFF,f,pSyn,0.001082886
423,797,6,left,ZI,ZI,mPFF,f,pSyn,0
424,797,6,left,ZI,ZI,mPFF,f,pSyn,0
401,23,4,right,AAA,AAA,AD PHF/mPFF,f,pSyn,0.007247329
404,23,4,right,AAA,AAA,AD PHF/mPFF,f,pSyn,0.001367162
407,23,9,right,AAA,AAA,AD PHF/mPFF,f,pSyn,0
414,23,4,right,AAA,AAA,mPFF,f,pSyn,0.00624257
417,23,9,right,AAA,AAA,mPFF,f,pSyn,0
401,935,4,right,ACAd,ACAd1,AD PHF/mPFF,f,pSyn,9.62E-05
402,935,4,right,ACAd,ACAd1,AD PHF/mPFF,f,pSyn,0
403,935,4,right,ACAd,ACAd1,AD PHF/mPFF,f,pSyn,0.0001058
404,935,4,right,ACAd,ACAd1,AD PHF/mPFF,f,pSyn,0
405,935,9,right,ACAd,ACAd1,AD PHF/mPFF,f,pSyn,0.000100041
406,935,9,right,ACAd,ACAd1,AD PHF/mPFF,f,pSyn,0.002116701
407,935,9,right,ACAd,ACAd1,AD PHF/mPFF,f,pSyn,0.000426044
408,935,9,right,ACAd,ACAd1,AD PHF/mPFF,f,pSyn,0
410,935,6,right,ACAd,ACAd1,AD PHF/mPFF,f,pSyn,0
411,935,6,right,ACAd,ACAd1,AD PHF/mPFF,f,pSyn,0.000488381
412,935,6,right,ACAd,ACAd1,mPFF,f,pSyn,0.018347633
413,935,4,right,ACAd,ACAd1,mPFF,f,pSyn,0.004116459
414,935,4,right,ACAd,ACAd1,mPFF,f,pSyn,0.011105652
415,935,4,right,ACAd,ACAd1,mPFF,f,pSyn,0.007226639
416,935,4,right,ACAd,ACAd1,mPFF,f,pSyn,0.00255222
417,935,9,right,ACAd,ACAd1,mPFF,f,pSyn,0.003417325
419,935,9,right,ACAd,ACAd1,mPFF,f,pSyn,0.013056927
420,935,9,right,ACAd,ACAd1,mPFF,f,pSyn,0.021367092
421,935,9,right,ACAd,ACAd1,mPFF,f,pSyn,0.005812605
422,935,6,right,ACAd,ACAd1,AD PHF/mPFF,f,pSyn,0.000311186
423,935,6,right,ACAd,ACAd1,mPFF,f,pSyn,0.002542867
424,935,6,right,ACAd,ACAd1,mPFF,f,pSyn,0.001282251
401,211,4,right,ACAd,ACAd2/3,AD PHF/mPFF,f,pSyn,9.62E-05
402,211,4,right,ACAd,ACAd2/3,AD PHF/mPFF,f,pSyn,0
403,211,4,right,ACAd,ACAd2/3,AD PHF/mPFF,f,pSyn,0.0001058
404,211,4,right,ACAd,ACAd2/3,AD PHF/mPFF,f,pSyn,0
405,211,9,right,ACAd,ACAd2/3,AD PHF/mPFF,f,pSyn,0.000100041
406,211,9,right,ACAd,ACAd2/3,AD PHF/mPFF,f,pSyn,0.002116701
407,211,9,right,ACAd,ACAd2/3,AD PHF/mPFF,f,pSyn,0.000426044
408,211,9,right,ACAd,ACAd2/3,AD PHF/mPFF,f,pSyn,0
410,211,6,right,ACAd,ACAd2/3,AD PHF/mPFF,f,pSyn,0
411,211,6,right,ACAd,ACAd2/3,AD PHF/mPFF,f,pSyn,0.000488381
412,211,6,right,ACAd,ACAd2/3,mPFF,f,pSyn,0.018347633
413,211,4,right,ACAd,ACAd2/3,mPFF,f,pSyn,0.004116459
414,211,4,right,ACAd,ACAd2/3,mPFF,f,pSyn,0.011105652
415,211,4,right,ACAd,ACAd2/3,mPFF,f,pSyn,0.007226639
416,211,4,right,ACAd,ACAd2/3,mPFF,f,pSyn,0.00255222
417,211,9,right,ACAd,ACAd2/3,mPFF,f,pSyn,0.003417325
419,211,9,right,ACAd,ACAd2/3,mPFF,f,pSyn,0.013056927
420,211,9,right,ACAd,ACAd2/3,mPFF,f,pSyn,0.021367092
421,211,9,right,ACAd,ACAd2/3,mPFF,f,pSyn,0.005812605
422,211,6,right,ACAd,ACAd2/3,AD PHF/mPFF,f,pSyn,0.000311186
423,211,6,right,ACAd,ACAd2/3,mPFF,f,pSyn,0.002542867
424,211,6,right,ACAd,ACAd2/3,mPFF,f,pSyn,0.001282251
401,1015,4,right,ACAd,ACAd5,AD PHF/mPFF,f,pSyn,9.62E-05
402,1015,4,right,ACAd,ACAd5,AD PHF/mPFF,f,pSyn,0
403,1015,4,right,ACAd,ACAd5,AD PHF/mPFF,f,pSyn,0.0001058
404,1015,4,right,ACAd,ACAd5,AD PHF/mPFF,f,pSyn,0
405,1015,9,right,ACAd,ACAd5,AD PHF/mPFF,f,pSyn,0.000100041
406,1015,9,right,ACAd,ACAd5,AD PHF/mPFF,f,pSyn,0.002116701
407,1015,9,right,ACAd,ACAd5,AD PHF/mPFF,f,pSyn,0.000426044
408,1015,9,right,ACAd,ACAd5,AD PHF/mPFF,f,pSyn,0
410,1015,6,right,ACAd,ACAd5,AD PHF/mPFF,f,pSyn,0
411,1015,6,right,ACAd,ACAd5,AD PHF/mPFF,f,pSyn,0.000488381
412,1015,6,right,ACAd,ACAd5,mPFF,f,pSyn,0.018347633
413,1015,4,right,ACAd,ACAd5,mPFF,f,pSyn,0.004116459
414,1015,4,right,ACAd,ACAd5,mPFF,f,pSyn,0.011105652
415,1015,4,right,ACAd,ACAd5,mPFF,f,pSyn,0.007226639
416,1015,4,right,ACAd,ACAd5,mPFF,f,pSyn,0.00255222
417,1015,9,right,ACAd,ACAd5,mPFF,f,pSyn,0.003417325
419,1015,9,right,ACAd,ACAd5,mPFF,f,pSyn,0.013056927
420,1015,9,right,ACAd,ACAd5,mPFF,f,pSyn,0.021367092
421,1015,9,right,ACAd,ACAd5,mPFF,f,pSyn,0.005812605
422,1015,6,right,ACAd,ACAd5,AD PHF/mPFF,f,pSyn,0.000311186
423,1015,6,right,ACAd,ACAd5,mPFF,f,pSyn,0.002542867
424,1015,6,right,ACAd,ACAd5,mPFF,f,pSyn,0.001282251
401,919,4,right,ACAd,ACAd6a,AD PHF/mPFF,f,pSyn,9.62E-05
402,919,4,right,ACAd,ACAd6a,AD PHF/mPFF,f,pSyn,0
403,919,4,right,ACAd,ACAd6a,AD PHF/mPFF,f,pSyn,0.0001058
404,919,4,right,ACAd,ACAd6a,AD PHF/mPFF,f,pSyn,0
405,919,9,right,ACAd,ACAd6a,AD PHF/mPFF,f,pSyn,0.000100041
406,919,9,right,ACAd,ACAd6a,AD PHF/mPFF,f,pSyn,0.002116701
407,919,9,right,ACAd,ACAd6a,AD PHF/mPFF,f,pSyn,0.000426044
408,919,9,right,ACAd,ACAd6a,AD PHF/mPFF,f,pSyn,0
410,919,6,right,ACAd,ACAd6a,AD PHF/mPFF,f,pSyn,0
411,919,6,right,ACAd,ACAd6a,AD PHF/mPFF,f,pSyn,0.000488381
412,919,6,right,ACAd,ACAd6a,mPFF,f,pSyn,0.018347633
413,919,4,right,ACAd,ACAd6a,mPFF,f,pSyn,0.004116459
414,919,4,right,ACAd,ACAd6a,mPFF,f,pSyn,0.011105652
415,919,4,right,ACAd,ACAd6a,mPFF,f,pSyn,0.007226639
416,919,4,right,ACAd,ACAd6a,mPFF,f,pSyn,0.00255222
417,919,9,right,ACAd,ACAd6a,mPFF,f,pSyn,0.003417325
419,919,9,right,ACAd,ACAd6a,mPFF,f,pSyn,0.013056927
420,919,9,right,ACAd,ACAd6a,mPFF,f,pSyn,0.021367092
421,919,9,right,ACAd,ACAd6a,mPFF,f,pSyn,0.005812605
422,919,6,right,ACAd,ACAd6a,AD PHF/mPFF,f,pSyn,0.000311186
423,919,6,right,ACAd,ACAd6a,mPFF,f,pSyn,0.002542867
424,919,6,right,ACAd,ACAd6a,mPFF,f,pSyn,0.001282251
401,927,4,right,ACAd,ACAd6b,AD PHF/mPFF,f,pSyn,9.62E-05
