gene,r mean,r variance,pval mean,pval variance,portion
Adck5,-0.04160947422150961,0.004491105152021145,0.5555018424359333,0.07795998502264598,0.0
Adcy1,0.15901292847888931,0.0033519967170579806,0.1497438895656161,0.027408563850853454,0.0
Adcy10,0.07672335342444658,0.00267951772298453,0.45694612743358043,0.08088366668396497,0.0
Adcy2,0.15788637208297854,0.001962406204241785,0.12943080521455444,0.015351646038246871,0.0
Adcy3,-0.050337907112666155,0.002123902581551486,0.5690616252611174,0.05982247263959925,0.0
Adcy4,0.06746116025061677,0.001227981852658249,0.5020893155262259,0.057102030348129995,0.0
Adcy5,-0.006620944818310687,0.0026337522229357446,0.6526947398700684,0.029628371328675216,0.0
Adcy6,-0.018935632762534464,0.001762285890582947,0.6662039564353607,0.013186001112930954,0.0
Adcy7,-0.10471330470112952,0.0017713490322351806,0.30985019606909164,0.03907552618322449,0.0
Adcy8,-0.19505900161381695,0.00169165560411253,0.054633409250117795,0.001967605359467892,0.0
Adcy9,0.0297953181209978,0.002672901887012342,0.6488582206673984,0.059712072282173935,0.0
Adcyap1,-0.05475138807729355,0.005207153912114903,0.4763338244905735,0.05786679763867116,0.0
Adcyap1r1,-0.06957360072789605,0.0017447258859480713,0.5004806059972938,0.06293163722760006,0.0
Add1,0.04897064873546745,0.001056748723335148,0.5765642758073257,0.023249691706052497,0.0
Add2,0.04769923157240783,0.0007558688102770595,0.6274829327663572,0.04159574056945943,0.0
Add3,-0.07656961233895362,0.0006675130472499304,0.43518328864217704,0.0231320522097867,0.0
Adgb,0.0766621436045016,0.002690177274890908,0.4770883578469949,0.08276116063989435,0.0
Adgra1,-0.0512646666700307,0.0019762349612955587,0.6293623180726569,0.07391246354598563,0.0
Adgra2,0.031328126559826856,0.0005370543128123966,0.7350838336202774,0.02614154626504904,0.0
Adgra3,0.08975638879976486,0.001245537150740531,0.37221012468085257,0.03859449654546061,0.0
Adgrb1,0.020578313830745425,0.0009752028706755425,0.7527054067101193,0.023278346819221564,0.0
Adgrb2,0.19395315062912305,0.001169913379988995,0.05141478882295534,0.0015740289611095924,0.0
Adgrb3,0.05637546272013984,0.0014651883606651244,0.5830226267023255,0.05362181646561597,0.0
Adgrd1,0.07197545438927756,0.0011970674925866492,0.47303000856131944,0.05428620805253989,0.0
Adgre1,-0.020592793576927303,0.0013455708438067787,0.705947260898119,0.021319422250798067,0.0
Adgre4,0.0073196410511808686,0.0006381888515401384,0.8227732970014914,0.012303677929596763,0.0
Adgre5,0.02577773397785001,0.002606498528498217,0.6738947170956303,0.06324647929510138,0.0
Adgrf1,0.049574216364986066,0.0035167935294467805,0.5577717786457843,0.08019303976947567,0.0
Adgrf2,-0.11616097425387159,0.0016801739877606006,0.25792484239847174,0.03642176729479679,0.0
Adgrf3,0.04164360333614949,0.0011634028760380186,0.6698005402107603,0.057333320176469096,0.0
Adgrf4,-0.006392624294057679,0.0009397038449331837,0.7965467291646415,0.01847257532799653,0.0
Adgrf5,-0.029191572442597947,0.00043103187839973984,0.764106286438173,0.026316237054287275,0.0
Adgrg1,-0.129194257196462,0.004345178914119945,0.2388188565424306,0.02194732576008929,0.0
Adgrg2,0.03167100522099903,0.001220092038305721,0.6999051237969482,0.03994934844821388,0.0
Adgrg3,0.004637539177671109,0.0014923543159388606,0.738047587709982,0.021343345331879038,0.0
Adgrg4,0.05910000681348204,0.0023690708924617282,0.5408587308977721,0.04500263908807502,0.0
Adgrg5,-0.007561792664069972,0.0013905936750976,0.7522538497372789,0.024062675416180665,0.0
Adgrg6,0.02417102538818925,0.0009312471394783541,0.7199682306637316,0.01509923306432517,0.0
Adgrg7,0.034305726067525084,0.0022227737778266923,0.6201997652698821,0.03844594469065775,0.0
Adgrl1,0.12714414025616677,0.000962988599960994,0.20059574534807126,0.014692710050994873,0.0
Adgrl2,0.0021811485438015346,0.002628533879083001,0.7455609470368896,0.061352743026601146,0.0
Adgrl3,-0.02435861075204069,0.001828630259042709,0.7140798768031346,0.052214732947087956,0.0
Adgrl4,-0.1235718091674369,0.0011781500405254489,0.21672852583528676,0.013888549612899625,0.0
Adgrv1,0.014839417383231818,0.0012494850664967895,0.7451043515828714,0.02329857917104787,0.0
Adh1,0.03614847010257246,0.0016481681226221752,0.6447164852381175,0.043264669274080944,0.0
Adh4,0.05240063453202204,0.001337497819443735,0.6060285644521859,0.06215694368929514,0.0
Adh5,-0.031173382635568743,0.0012825487619546774,0.6935553005416181,0.04109052770025074,0.0
Adh6a,0.01688015919589467,0.0006804757962481749,0.790866951949307,0.017401141512337112,0.0
Adh6b,0.09645505068344767,0.00122546805785168,0.3371195260955057,0.040935707002672406,0.0
Adh7,0.022895296985970398,0.0005784299450322787,0.7827941393355067,0.023318721947663247,0.0
Adhfe1,-0.0008181950739979625,0.0011444539658473285,0.7965020492147966,0.02767272044035946,0.0
Adi1,-0.16198605636623936,0.0018575446704503919,0.1150862678764645,0.010253745377516657,0.0
Adig,-0.00640351004075454,0.0023638933517697663,0.7006662056458693,0.045177426262259034,0.0
Adipoq,0.020170993894930288,0.0008122591518014658,0.801894047988244,0.035465398246864004,0.0
Adipor1,0.007999686297408388,0.0004959667702963934,0.8691662103732088,0.017879294920975237,0.0
Adipor2,-0.04985814988774896,0.004133953075342462,0.5292267751844713,0.08169075061743926,0.0
Adm,-0.00030669258099419623,0.002164567802369501,0.7438793947549976,0.05235229050273459,0.0
Adm2,0.054549759945131227,0.0015871421697970349,0.567275008822658,0.04527935268466694,0.0
Adnp,0.020152640462600718,0.0012556931123685355,0.7551185480206883,0.03428994194238389,0.0
Adnp2,0.055973285743918536,0.003917903354677368,0.509257150068751,0.07278372488629888,0.0
Ado,0.011228364304944833,0.0025090880109021937,0.72458042581633,0.058642595171843004,0.0
Adora1,0.03439984838182084,0.0012426628205285495,0.657048621778457,0.027098679654803937,0.0
Adora2a,0.021057752689313362,0.0011142519044786846,0.7583939209872944,0.029912702372691793,0.0
Adora2b,0.045810017833016824,0.0009978264347751439,0.6274677059289309,0.03450151054344302,0.0
Adpgk,0.012595368237220938,0.006354518036069169,0.5731056425872706,0.09299333948077833,0.0
Adprh,-0.06560721486503576,0.0006418396405006811,0.5035262047878855,0.026603444110505373,0.0
Adprhl1,0.021563970669101935,0.0004143984627162196,0.8146391177050525,0.023057367363699326,0.0
Adprs,-0.059782398455090056,0.002922917595527612,0.4987835411346301,0.06202054538238598,0.0
Adprm,-0.01730719448162921,0.0012920401229072473,0.761715336879272,0.031379128233922644,0.0
Adra1a,-0.06313090105975863,0.0026333746841570157,0.5238380496514151,0.06555634366491214,0.0
Adra1b,-0.013292801239166171,0.0028277877748674684,0.7359963394727405,0.062089415351900906,0.0
Adra1d,0.13626608643959376,0.001986395065618775,0.1873843388768947,0.017303216380853133,0.0
Adra2a,0.03621782433591982,0.005216763947002441,0.6041332772203383,0.08767063512001752,0.0
Adra2b,-0.0320255528152605,0.0020191523436868006,0.7007792582659128,0.07513635310294337,0.0
Adra2c,-0.0061277507550687015,0.0015846714656699216,0.73838559538535,0.028071293576491192,0.0
Adrb1,0.20949923123706796,0.002903282307511716,0.047865542610244755,0.0025585914611741304,0.0
Adrb2,0.0806683778709703,0.0010033666658434855,0.4187659369588079,0.03249325446215968,0.0
Adrb3,0.04676814577197866,0.0017100981714745043,0.6217311706085369,0.06134955509355969,0.0
Adrm1,0.03794344150512383,0.0018502028817356554,0.5976480902950412,0.02585559186648326,0.0
Adsl,-0.036426493607325236,0.002202696375886015,0.5920837213961107,0.03201208937226203,0.0
Adss,-0.09837199402366884,0.0012889848893766853,0.3296636051491509,0.039396740672715085,0.0
Adssl1,-0.1530367204528442,0.0014176573902472318,0.13010326706290248,0.007688521229327835,0.0
Adtrp,-0.019344941261116664,0.001361759046970818,0.7642724323361552,0.04103083001652849,0.0
Aebp1,-0.03150466151699243,0.00113626462019905,0.7274981750745263,0.04762882545221629,0.0
Aebp2,-0.10877809454184517,0.0025446882475212407,0.3057818844849513,0.03692973806752587,0.0
Aen,-0.08892285466179446,0.0024025108068184507,0.4033415311511107,0.057675462443077814,0.0
AF067061,-0.010838571408089378,0.0006537482691179711,0.8196445623367815,0.015125946382397571,0.0
AF366264,0.07689368738021932,0.0007925101724248801,0.4349025328252486,0.034712263557214545,0.0
Afap1,-0.13682078172156695,0.001834717272565121,0.1853972699782398,0.021840457898837765,0.0
Afap1l1,0.2681579739546727,0.0007658013526028731,0.00571746831029838,2.259185235434955e-5,0.0
Afap1l2,0.07163826939615953,0.0008640076833920805,0.46933336813539717,0.034636246976213945,0.0
Afdn,0.03629586920277832,0.003337103236141372,0.5753876177810014,0.05805478624436691,0.0
Aff1,-0.049682133055468425,0.004086736322041559,0.5308337983430851,0.08570589664732906,0.0
Aff2,-0.0893154017162266,0.0026600927806742936,0.4048265175524171,0.0854749332075828,0.0
Aff3,-0.012133372688658535,0.002608782586104857,0.6447970815216018,0.031094132324686267,0.0
Aff4,-0.14075856578375034,0.002945803544067417,0.19517269932508094,0.037741513285922026,0.0
Afg1l,0.026044967386188906,0.0018175978410688764,0.7151956072892661,0.058223869423602616,0.0
Afg3l1,-0.04559397565177544,0.0014600077912443723,0.6552618067391668,0.06712488205331935,0.0
Afg3l2,-0.11219718929793958,0.0005545316083159936,0.24949140058860203,0.01134133834889553,0.0
Afm,0.013983631463475596,0.0009129044154490909,0.8185464458250177,0.03103499423276479,0.0
Afmid,0.028904785602334438,0.0014263017518789788,0.7006484611554231,0.043352923085454846,0.0
Afp,0.11072260797366078,0.0020147848061142035,0.28766507635927085,0.03234708945137268,0.0
Aftph,-0.06593280083878526,0.0005985019418707607,0.5001734027697375,0.026353971369222313,0.0
Aga,-0.05109986643574811,0.0022571970136644995,0.5662693160964075,0.05893967961606082,0.0
Agap1,-0.1457100885278776,0.0013759325092816156,0.14712619337252705,0.007653378202860683,0.0
Agap2,0.20095901854595705,0.0010520473032325395,0.04148028352766725,0.000815646513374735,0.0
Agap3,-0.02129513618507589,0.0009201866233235537,0.7609347048914084,0.024827611819972825,0.0
Agbl1,-0.05128842748207013,0.0021126413871287316,0.6157589817746543,0.08932164331323635,0.0
Agbl2,0.03925039167619386,0.001439293506379743,0.6386124650260473,0.04383466607974361,0.0
Agbl3,0.050321563827512225,0.0017805601406639543,0.6118799621620814,0.07309990120875194,0.0
Agbl4,0.024608546083128832,0.0026829293411977286,0.6716966467147827,0.06528101444640706,0.0
Agbl5,0.014413773629032577,0.003819071125645757,0.643695925511209,0.07422031752895647,0.0
Ager,-0.011164182312592533,0.0013238095391233384,0.7564397915304057,0.027552120054735754,0.0
Agfg1,0.025749939952087596,0.0013654404057954217,0.6846356064320497,0.022638339890244427,0.0
Agfg2,-0.012431528102805556,0.002767981985973276,0.7285151615565042,0.07272551735137323,0.0
Aggf1,-0.05456286793594407,0.0014099074462558562,0.5731062654240604,0.052802605167007584,0.0
Agk,0.14346063356610037,0.0009636531116598768,0.14649974960643491,0.005401941374587711,0.0
Agl,0.016021878456233006,0.0007807033364877915,0.8136254347088949,0.025698919468280894,0.0
Agmat,0.015891236033082894,0.0005311661587802971,0.8309524537879168,0.02201171335765948,0.0
Agmo,0.07117971831904579,0.001026934947769504,0.47685723055880425,0.03306684832721505,0.0
Ago1,-0.1351342301527773,0.003124340763671003,0.21473045840443836,0.033638046612920317,0.0
Ago2,-0.09343925645635773,0.0023015970920871928,0.37594675983815645,0.05366155174674288,0.0
Ago3,-0.057805038225290886,0.002420845329979806,0.49977765014410325,0.04888089186501468,0.0
Ago4,-0.004808690615109136,0.0008078631634713233,0.8166448616415127,0.017725821542214772,0.0
Agpat1,-0.022921232225993023,0.0007223237957485797,0.7511586315253665,0.01619099171015243,0.0
Agpat2,0.00015132855911793066,0.0014073947702513785,0.7678600610589528,0.030084694303152065,0.0
Agpat3,-0.071590487426516,0.0009301118633130721,0.47161028623389994,0.032261158463418746,0.0
Agpat4,0.22593939584443418,0.0009599549797215295,0.021067063028375927,0.00021195642001938398,0.0
Agpat5,-0.08526394252647543,0.0022432246996359115,0.4179479664590158,0.07472871724010086,0.0
Agps,-0.018183567622281568,0.001269323705344264,0.7636039990728295,0.03743856003810106,0.0
Agr2,0.06006539356404741,0.001905048349404529,0.5634682087759886,0.08445176867656984,0.0
Agr3,0.05594092789335613,0.0008263390720309799,0.5718842050373069,0.038554893054036296,0.0
Agrn,-0.09853517531182374,0.0019003769178417393,0.3425746172976056,0.04245168854200295,0.0
Agrp,0.10730810454875236,0.0016433169713302815,0.29458509505267805,0.03532548870272651,0.0
Agt,-0.052071448715649685,0.00338800315978716,0.5865932276463564,0.07761876019605678,0.0
Agtpbp1,0.07312633722948308,0.0019315269611760628,0.424833311721555,0.032293902158225134,0.0
Agtr1a,-0.06511314595104747,0.001447626109662366,0.5227181494507762,0.06342901686422421,0.0
Agtr1b,0.02693999712441745,0.000689446200565387,0.7543221274738745,0.02475548613149199,0.0
Agtrap,-0.03766230597935412,0.0008201402827017772,0.7049176507922417,0.04336093525003295,0.0
Agxt,0.009309583269063624,0.000484530471193316,0.8556344399278715,0.015656942234719733,0.0
Agxt2,0.034322904908358334,0.0010546231799683304,0.6890155796069061,0.03622829307319815,0.0
Ahctf1,-0.07760911319554359,0.000718950665189806,0.42978850721717354,0.028302904867071432,0.0
Ahcy,-0.13789094972640964,0.0016376185598961977,0.1787195693460441,0.023099354440995864,0.0
Ahcyl1,-0.09135096322142751,0.0013433957404468293,0.36494379166745905,0.052561963560579864,0.0
Ahcyl2,-0.08718869209487305,0.0035732704325815473,0.42748145965017237,0.10089767455636013,0.0
Ahdc1,0.04744977072504715,0.0029766420865333216,0.5065556354298268,0.03392877912640375,0.0
Ahi1,-0.04572605073998873,0.0032612614586409894,0.6533929434364198,0.10008702133639549,0.0
Ahnak,0.12918531445538717,0.002664634801651944,0.22954650810977464,0.04761672732335354,0.0
Ahnak2,-0.09313488820683033,0.0024271227674755474,0.37905759945440587,0.05425317704050384,0.0
Ahr,-0.004766691836917174,0.0030074145466880207,0.7022074997660603,0.04964936003635663,0.0
Ahrr,0.06171341971656186,0.0015111425727329921,0.5212112336927845,0.05091278865581979,0.0
Ahsa1,-0.07433500838971074,0.0016708536803088621,0.47053042242806803,0.05625590928883592,0.0
Ahsa2,-0.20010416673027903,0.0036466982306661614,0.0692077938934424,0.005825185538623171,0.0
Ahsg,0.021755530508795168,0.0010427619470149351,0.7408065336222739,0.02524613757029885,0.0
Ahsp,0.03603250074922543,0.000937004029564855,0.6844228348391939,0.035236202492309375,0.0
AI182371,0.0013650538572556221,0.0009981729152827247,0.7782370455349007,0.011812311455645073,0.0
AI413582,-0.08580265458717914,0.0024548678689527803,0.4196531400004756,0.07613958807006009,0.0
AI429214,0.07620292440722079,0.0009541340056717405,0.44338922089392296,0.03757832009479004,0.0
AI467606,0.03722709758548578,0.0015564501491453224,0.6305093217220537,0.02524289550883696,0.0
AI593442,-0.01387630826247696,0.0016872549209588073,0.7633115950291854,0.04789603876903826,0.0
AI597479,-0.016711630541521784,0.0012781013533820352,0.7323677467857658,0.021615446563521434,0.0
AI661453,0.19439277439938632,0.0007158327212748411,0.04713578364666952,0.0012556837592772863,0.0
AI837181,0.0408847250542418,0.0016271399493508311,0.6968065969330164,0.0672942770790156,0.0
AI854703,-0.14340854677371714,0.0032702114788824687,0.1932625634747465,0.0579410111956854,0.0
Aicda,0.050600651986444256,0.0017626786478400858,0.5839326537929307,0.05572060300354334,0.0
Aida,-0.07512774094133753,0.00224402096989993,0.42420131680332707,0.04006863126105031,0.0
Aif1,0.09647110299355902,0.000692542259669228,0.3257316192055997,0.017217385835700077,0.0
Aif1l,0.05560717986824115,0.0009731165382460988,0.5771843485042741,0.045641221747485444,0.0
Aifm1,-0.14336379206162408,0.003591817000090417,0.19929698827548276,0.049551957159221435,0.0
Aifm2,-0.021346315080914148,0.0011242381907589157,0.7599010840118435,0.038591946545939206,0.0
Aifm3,-0.1254670595356143,0.002282119037722615,0.23164037356562597,0.030529078727427987,0.0
Aig1,-0.10992453001495428,0.0012672880151861346,0.2751570618369362,0.02818662690721072,0.0
Aim2,0.10265970311444805,0.0015833598487110798,0.3145391216656973,0.035326215567826585,0.0
Aimp1,-0.01287183542955585,0.0013815141423814661,0.7259619168812248,0.018205824876868962,0.0
Aimp2,0.08518819982122304,0.0033855575912473917,0.4421721173901611,0.09444328088072353,0.0
Aip,0.006306482065534002,0.0016066163025219634,0.7380522676077534,0.02915276051143659,0.0
Aipl1,0.06578402545791538,0.001736270201744978,0.4767000220284226,0.03869960801425523,0.0
Aire,0.02986845278666832,0.001156093346199893,0.7055665108725242,0.03230636493029383,0.0
Ajap1,0.1332984045944772,0.002450190984432262,0.20497364925094744,0.019562684669377318,0.0
Ajm1,0.08359306953025596,0.00046722215824745425,0.38961388303703703,0.01525897551062793,0.0
Ajuba,0.07170697444142934,0.0005037182426662549,0.4611479665090689,0.02201377438935655,0.0
Ak1,-0.025485137930549996,0.002124692130319282,0.6265855420435832,0.021741781942956652,0.0
Ak2,-0.045644514406367416,0.0016512746382940661,0.6329802157525606,0.05998332199686659,0.0
Ak3,0.0018079717398956099,0.003647837917294502,0.6347102764441412,0.0519933333661376,0.0
Ak4,0.17071252224719408,0.0009224566058396176,0.08563939990064387,0.006125762455875503,0.0
Ak5,0.05745464909157207,0.002108806120816748,0.5699890985934,0.08227706600558266,0.0
Ak7,0.0563312076264942,0.0016325651011789089,0.5578564097121972,0.06521095709075443,0.0
Ak8,-0.03405178469025684,0.00100578993988128,0.706571155613409,0.03760298178021572,0.0
Ak9,0.04710199460448008,0.0009767259597084407,0.6143853599691531,0.03372720916266624,0.0
Akain1,-0.11880210034342206,0.000889335317063432,0.22944638040780468,0.011824074917617488,0.0
Akap1,0.05332880600830279,0.002253905478916905,0.6059350446076135,0.0744024264550962,0.0
Akap10,-0.03283661866070787,0.0014251554801191439,0.7047540287979391,0.0510050804012664,0.0
Akap11,-0.13651872589730335,0.0008742513550303281,0.16688962480517144,0.008193562732747045,0.0
Akap12,-0.11652349952023336,0.0019457750899660583,0.26134478999411315,0.030310865961444958,0.0
Akap13,-0.06358831627822882,0.002026848649294704,0.5462250582333594,0.06790907321129543,0.0
Akap14,0.0241529337103691,0.0007062736185955049,0.7314547186669162,0.009027250625573966,0.0
Akap17b,-0.11204762361780088,0.0021974586670030403,0.28553947249056677,0.056907269129332784,0.0
Akap3,0.09400036828826124,0.0012134222876327679,0.35039530263139423,0.033985885806786575,0.0
Akap4,0.02482165176695337,0.0006044909946398024,0.7796286805249275,0.029554339751307265,0.0
Akap5,0.19557593890061892,0.0011822615253826597,0.04934162457048074,0.0013583095321759912,0.0
Akap6,0.023837569010608805,0.0009164844207205706,0.7410255240342823,0.024573076692891486,0.0
Akap7,0.18519141640873424,0.0038934950911964795,0.08720480852326995,0.005104453411779326,0.0
Akap8,-0.2062915688989196,0.0026465684374004004,0.05003935918300737,0.0025669305462358064,0.0
Akap8l,0.023423431392168098,0.0020526207947404937,0.6736274408779426,0.04110927510031869,0.0
Akap9,-0.11537337020163947,0.00216473700295836,0.27060155965508703,0.030312236546925123,0.0
Akip1,0.04951492548314822,0.0012295865756938855,0.5982630276623622,0.04812740804270104,0.0
Akirin1,-0.024231484010036452,0.0017053905574634662,0.6857339095061729,0.03621227144341213,0.0
Akirin2,0.05356141917069098,0.001836089938367591,0.572280707186202,0.05277295742119658,0.0
Akna,0.06364586305791865,0.0008558781471601791,0.5210600582060974,0.03412020296903926,0.0
Aknad1,0.035922725885657245,0.0003867692732435444,0.7111531100757744,0.022560994361307932,0.0
Akp3,-0.0447948794771045,0.001202387278075809,0.5900647396068471,0.019566360402005035,0.0
Akr1a1,-0.010066422677902368,0.0008210658740247546,0.8014324797787206,0.01762769080878391,0.0
Akr1b10,0.0617481729440754,0.0015383828387756718,0.5106873374413999,0.04814077627986754,0.0
Akr1b3,0.1271723290259425,0.0031414574158650276,0.2233824263376402,0.06366043178631575,0.0
Akr1b7,0.027263600961665975,0.0018907742241753855,0.6501419131306665,0.029484745730884252,0.0
Akr1b8,0.07788155166867859,0.0016640392491351038,0.4494406677529086,0.05472237474624903,0.0
Akr1c12,0.10199186417697548,0.0012730758365908268,0.3111354851346654,0.042219028935969884,0.0
Akr1c13,0.09312674074735947,0.003545819132765002,0.3580309151020302,0.06919816230328873,0.0
Akr1c14,0.0188933465677484,0.0013551345501769223,0.7525136162965806,0.034306051513047484,0.0
Akr1c18,0.04552065483968085,0.002068746709575388,0.5828830458297836,0.04348767307306087,0.0
Akr1c19,0.039601643684296244,0.0022471094430759294,0.6268126719373899,0.05877654271608687,0.0
Akr1c20,0.03381078342538205,0.000641906572062548,0.7262119096654277,0.03586360313521253,0.0
Akr1c21,0.04886978903518445,0.0005767093844435561,0.6169517419412445,0.030903624582475062,0.0
Akr1c6,0.06007443894899635,0.0007130072856683342,0.5420091568394545,0.03028232943246873,0.0
Akr1cl,0.0606013981129205,0.0018371434079799444,0.561497963349587,0.060722828111946986,0.0
Akr1d1,0.04811747318791522,0.0010229546466334971,0.6065633475774029,0.03937377732923385,0.0
Akr1e1,-0.019989701945513746,0.0010572962991694265,0.7619493975251888,0.03144754606791113,0.0
Akr7a5,-0.04064919423456327,0.0008872954724878615,0.6758736996059225,0.04544579556910996,0.0
Akt1,-0.06668765141766933,0.0012285408560918799,0.5063273357779816,0.059534320482291646,0.0
Akt1s1,0.022444519684590693,0.0012709986742712918,0.6983370373304401,0.016968850352443634,0.0
Akt2,0.10006889814061956,0.0032752681219664023,0.36346532366389195,0.07855547874574631,0.0
Akt3,0.0010850493048457607,0.0025040881056428484,0.733871249925408,0.06004395885814522,0.0
Aktip,-0.06318601563015953,0.0006796612989844858,0.5205728496072975,0.02746133726584946,0.0
Alad,-0.017555160640219454,0.0041974301614327416,0.6627270066648052,0.06934334563020844,0.0
Alas1,-0.0799016940257434,0.0020382130527949478,0.44333189091335773,0.06951938280933224,0.0
Albfm1,-0.003467765308785681,0.0014937449432461264,0.7413938958024352,0.021562693786346017,0.0
Alcam,0.008282294452785692,0.00453425370486387,0.6247927796656016,0.06321160533003031,0.0
Aldh16a1,-0.0034823573375090816,0.0022678525914239587,0.7435618658802251,0.05254845879804488,0.0
Aldh18a1,-0.08604733272079365,0.0015634284470978476,0.40049887093237296,0.04504173725997976,0.0
Aldh1a1,0.18571755185308542,0.0009405924975160033,0.059213586465894655,0.0013160254422411822,0.0
Aldh1a2,0.015771232008060333,0.002158878200695887,0.7175307705308313,0.051465221821754975,0.0
Aldh1a3,0.028505919113314116,0.0028775489663601383,0.6035693122795918,0.03413975058825705,0.0
Aldh1a7,0.2405184945956421,0.0008480318566853619,0.013814540474858292,0.00011757987318225142,0.0
Aldh1b1,0.05796054619689511,0.0005170127845471375,0.5515738338268346,0.026821770755241132,0.0
Aldh1l1,0.012835180930897805,0.001261996398255035,0.7439279981745819,0.020026451892136258,0.0
Aldh1l2,0.0465666363283299,0.0015799250810002155,0.5742945285312733,0.03174593655760074,0.0
Aldh2,-0.03373477615439908,0.0017083968303909071,0.7004269931644042,0.060913873864283104,0.0
Aldh3a1,0.026614603940842214,0.0011287878662402306,0.702155615037688,0.023092246336284768,0.0
Aldh3a2,-0.09548865632277632,0.0047612257546816895,0.36385003932639787,0.10874398844529752,0.0
Aldh3b1,0.02437885446470555,0.0008126279378093747,0.7834651779354733,0.034526772393156734,0.0
Aldh3b2,0.04189025680959517,0.0012299910984960504,0.6510203324636765,0.048605520186846794,0.0
Aldh3b3,0.08882341692515024,0.0016218668792441697,0.38581983355970856,0.05112845116748965,0.0
Aldh4a1,-0.031815706763198684,0.0019508272621151018,0.6774484026675414,0.06122714344450664,0.0
Aldh5a1,-0.09592534994833758,0.002863793087933082,0.3745986630083221,0.07565771091269363,0.0
Aldh6a1,-0.10376473131587982,0.0030298902804503916,0.3399910214422738,0.09344481300049425,0.0
Aldh7a1,0.011477292376716335,0.002651431116875394,0.6751812311853913,0.032977139575771225,0.0
Aldh8a1,0.05946453873402968,0.0007227561321759775,0.5460694906610853,0.03181424914230563,0.0
Aldh9a1,-0.2317638762658925,0.0006496213631160151,0.016794134500816217,0.00013014900636962152,0.0
Aldoart1,0.010291125032479198,0.0009509474257238347,0.7910685589053422,0.02210825565341871,0.0
Aldob,-0.03796150198886359,0.0009849194186672644,0.690879529767117,0.04547275364214756,0.0
Aldoc,-0.185763033439854,0.0020728555369277507,0.0732140259080169,0.004342241176103806,0.0
Alg1,-0.0887569255955512,0.0016501519668303678,0.38688786016590326,0.04521605784875482,0.0
Alg10b,0.006933623658467694,0.0035391364245892748,0.7121483192207811,0.07843527352177707,0.0
Alg11,-0.10280129726779261,0.0007397622780911338,0.29591845466458316,0.019522451194239634,0.0
Alg12,-0.13219237222541486,0.000903052141085003,0.1821732280660863,0.013847911768568753,0.0
Alg13,0.09788808447578388,0.0017001281773015966,0.3394419046337308,0.04981374550732353,0.0
Alg14,-0.0025701490332657247,0.0019303193017836523,0.7691811167977243,0.0491672559908224,0.0
Alg2,-0.06837047082710623,0.0021981261299882492,0.5158594153990883,0.08542356232804245,0.0
Alg3,0.034223783555151,0.003365744790367573,0.6200898962031798,0.07329169261835419,0.0
Alg5,-0.03853006195776382,0.0026450265133476487,0.6191605357777239,0.06611614061313736,0.0
Alg6,-0.03422392855846888,0.005107090514447982,0.5153691560410847,0.06739901297081105,0.0
Alg8,0.10228521922165565,0.0023149695546445404,0.33268014808636504,0.06469807697646594,0.0
Alg9,-0.017828943414550522,0.0011553133081599618,0.8278527412370955,0.04774755805232104,0.0
Alk,-0.19517627238678453,0.002588390865767464,0.07174345842471098,0.014262654970582302,0.0
Alkal1,0.0824144673770902,0.0016826480447339354,0.4234226229830248,0.053069415334758015,0.0
Alkal2,0.11714309098314635,0.0013020468256524208,0.24400767134241036,0.016524762550092175,0.0
Alkbh1,-0.20857516768184697,0.00511966387698103,0.06692285965279618,0.008221202559576257,0.0
Alkbh2,0.03979895621789367,0.0015299195863067293,0.6683746843130954,0.05904097558436751,0.0
Alkbh3,-0.08100249250932166,0.001820077695505984,0.43428670400821084,0.0553114201313212,0.0
Alkbh4,-0.0016524753141369231,0.002228660952514492,0.7114275547000138,0.0384802061914074,0.0
Alkbh5,-0.021277992089342314,0.001323659807751662,0.7244650528230014,0.026684386020054265,0.0
Alkbh6,-0.10246814153330142,0.002292857077688922,0.32314745677560275,0.06702516768096754,0.0
Alkbh7,-0.07574161449710194,0.0016175617298111768,0.4607000691341119,0.048197163572136326,0.0
Alkbh8,-0.06292900327447479,0.0021929199400841175,0.5343961778938199,0.06917070947312416,0.0
Allc,0.08509530741328059,0.001121926745448466,0.3952704425529009,0.03486038217933399,0.0
Alms1,-0.0641274874975596,0.004360296042434817,0.44566370507254993,0.04079458559482718,0.0
Alox12,-0.006188953627112982,0.001241043408214007,0.7823311002735709,0.027340649556505198,0.0
Alox12b,0.01874813328720933,0.0010228970462559746,0.7388592281282806,0.01653393050529883,0.0
Alox12e,0.02171774296913461,0.0011601132536704082,0.7632951729273859,0.04162134921283827,0.0
Alox15,0.032135438021373405,0.0010997389307184876,0.6992191633702032,0.03374579626487267,0.0
Alox5,0.07393822257588953,0.0016075700495791956,0.46328963468024026,0.056357094001136386,0.0
Alox5ap,-0.0433446015921992,0.0018003781841000926,0.6339732915984194,0.06520263905644802,0.0
Alox8,-0.035335598078851074,0.0026699278288843057,0.6325288495047031,0.06401538006303414,0.0
Aloxe3,-0.024866362356703652,0.0026383838051915838,0.6894565352715164,0.07335488619545787,0.0
Alpi,-0.05317149025817911,0.0030740001387147713,0.5715779196429,0.08398255238598228,0.0
Alpk1,0.03676365352513296,0.001660932280960931,0.6119123712811844,0.021963002844587992,0.0
Alpk2,0.0530483763697935,0.0021765628460386956,0.5694003609192971,0.07164798325138176,0.0
