gene,r,portion
Trabd2b,-0.4455309886197775,0.03
Nr1d2,0.44863625277582747,0.03
Angptl6,-0.44340022305966365,0.03
Apoo,0.45350120779707453,0.03
Slc9a9,-0.4418610544364458,0.03
Dact3,-0.4427069312993016,0.03
Blnk,-0.45001538255206525,0.03
Atoh1,-0.44646111351436574,0.03
Hpca,-0.44308550408190184,0.03
Spg21,-0.44369607152498153,0.031
Gadd45gip1,0.44487079412660935,0.031
Per2,-0.44522059369874517,0.031
Sema4c,-0.44358384683449587,0.031
AI661453,-0.44560132352114645,0.031
Dclk2,0.45069911316029554,0.031
Ubqln1,0.44578717279130264,0.031
Jph1,-0.4479974582291974,0.031
Nrros,-0.45254618953427983,0.031
Plekhg1,0.4478934089147832,0.032
Ypel1,-0.4472198450832508,0.032
Arl3,0.44248826901113464,0.032
Foxg1,-0.4481840912821201,0.032
Smarcad1,-0.4407261594679294,0.032
Kcng3,-0.444172469630807,0.032
Mtss1,0.4476957267599949,0.032
Gm52606,-0.44297323157326624,0.032
Slc38a1,0.4506991399227602,0.032
Gpr37l1,0.4416501187595851,0.033
Hcfc1r1,0.44381040029810404,0.033
Bbln,-0.44447675681881954,0.033
Brms1,-0.44409015582249983,0.033
Olfr934,-0.44328204990712344,0.033
Nptx1,-0.43674316144930336,0.033
Mb,-0.44487660826299075,0.033
Pitpna,0.4498664678641993,0.033
Cdc42bpa,0.44483058860895996,0.034
Nyap2,-0.44871633648854153,0.034
Me3,-0.44224869089891466,0.034
B4galt5,0.44773368902919614,0.034
Lin7b,-0.4452166959097055,0.035
Arhgap10,-0.44590129682419805,0.035
Celsr1,-0.4473423496637926,0.035
Txn1,0.4487888545413808,0.035
Arhgap31,-0.4436268267943596,0.035
Ephb3,-0.44570485076933686,0.035
Neto1,-0.44629056316389104,0.036
Nat14,-0.4458368406564076,0.036
Grm1,0.44402204955597824,0.036
Gas6,0.44638643658785704,0.036
Evx2,-0.449217398450734,0.036
Ltbp1,-0.45094167506879823,0.036
Atxn2,0.446066689862405,0.036
Rhof,-0.44385920492753683,0.036
Clmn,0.44344669397760295,0.036
Atp5j,0.44913469990886556,0.037
Gcnt2,-0.44160127697246715,0.037
Kif5a,0.44636538857154123,0.037
Speg,-0.45051478220420993,0.037
Vmn2r96,-0.447089859938207,0.038
Rad50,-0.43977750070490085,0.038
Zfy1,-0.450354910343118,0.038
Gm46915,-0.4483193872025393,0.038
Arhgap12,0.44894816766872836,0.038
Ahcyl1,0.44733357489610537,0.039
2310061I04Rik,0.44253990389479386,0.039
Rit2,0.44200031091097314,0.039
Prtn3,-0.44863630699338547,0.039
H2bc11,-0.4490830481094369,0.039
Prss12,-0.44417362691263707,0.039
Ahsa2,0.4441119150969112,0.04
Snrpn,0.4441916024793223,0.04
Chrna7,-0.4382362250824528,0.04
Dpp6,0.4478286096018716,0.041
Gm38564,-0.445966282752572,0.041
Cnksr2,-0.4469162935049714,0.041
Cox5b,0.4461317621868659,0.041
Flii,0.44532654562561674,0.041
Sowaha,-0.44421565262508494,0.041
Slc39a10,-0.44221269782026745,0.042
Lgi3,0.4533046213707199,0.042
Col5a1,-0.4456360670840018,0.042
Serpina3c,-0.44439135324036627,0.043
Vmn1r48,-0.4527027579989759,0.043
Cyp2c70,-0.45267144955750976,0.043
Snapc4,-0.4509992396429791,0.043
Radil,-0.4503888674352407,0.044
Ggt7,0.4501200543298971,0.044
Gng10,-0.4459767559137362,0.044
Lrrtm1,0.44602862654913766,0.044
Hnrnph1,0.4477063037995929,0.044
Dus3l,0.4498848745715243,0.044
Cacng7,0.45280469229168213,0.044
Nefh,0.4480074204002254,0.045
Olfr1228,-0.4487203532598084,0.045
Acsl3,0.4450106903143771,0.045
Ap1b1,0.44906036669539007,0.045
Ovol2,-0.4447216888318436,0.046
Hpcal4,-0.45187802631600016,0.046
Sema3a,-0.45026239742244795,0.046
Paqr8,0.4480848645580853,0.047
Mdh1,0.44741820885779093,0.047
Srrm2,0.4477587558541212,0.047
Rasal1,-0.4479381837523533,0.047
Tuba1b,0.44851598273798304,0.048
Srpk2,0.44739175169624484,0.048
Trpc6,-0.44692707072949656,0.048
Rasl11b,-0.45238661717333245,0.048
Arc,-0.44455607287101295,0.048
Nob1,-0.4438571412732036,0.049
Slc24a4,-0.4467894298647041,0.049
Rasgef1a,-0.447819465974181,0.049
Iars,0.44860988675011854,0.05
Wscd2,-0.444121128256596,0.05
Podn,-0.4490017327408491,0.05
C130074G19Rik,-0.4493311776999631,0.051
Chst15,-0.4421071474787337,0.051
Clec4e,-0.44508056503448706,0.051
Pxylp1,-0.44607816396713723,0.051
Crip3,-0.44851409586756213,0.052
Aff4,0.44157313240147106,0.052
Cmya5,-0.45247782823889426,0.052
Cbfa2t3,-0.4477247210944083,0.052
Rcan1,-0.4517631663251876,0.052
Zfp831,-0.44603696887251026,0.052
Epb41l3,0.4477649779495911,0.053
Junb,-0.45040342167626235,0.053
Enho,0.4424974377193167,0.055
Arhgap20,-0.44930497230999095,0.055
Disp2,0.45005192783506415,0.055
Cdk9,-0.4454839766100337,0.056
Sipa1l1,-0.4485299561113614,0.056
Gramd2,-0.4460104864153956,0.056
Lrr1,-0.4414840629702453,0.056
Acot7,0.4459159251004026,0.057
Msantd4,0.45032771010165773,0.057
Cyp2d12,-0.4452708270400398,0.057
Tmem200c,-0.44421211020266343,0.057
Chst8,0.4458622082077736,0.057
Chrm4,-0.4530593424854481,0.058
Mid1ip1,0.4466998259312701,0.058
Clba1,-0.4479455222263297,0.058
Arhgap25,-0.4498963741655641,0.058
Hcn1,-0.44161943236044576,0.058
Pcdh9,0.4488154493527221,0.059
Upb1,-0.447437706523159,0.059
Sapcd2,-0.44976929706828767,0.059
Ipcef1,-0.45019713372687886,0.06
Sash1,0.44814219756183643,0.06
Ppp1r1b,-0.44713632562974814,0.06
Smim43,-0.4489522911540952,0.06
Macf1,0.4514009257384696,0.06
Ctnnb1,0.449424736054984,0.06
Ppat,-0.4486559373388024,0.061
Fdx2,-0.44318627954197676,0.063
Numb,-0.4463930021160989,0.064
Tmod1,-0.44877227505284617,0.064
Aars,0.4477140328602421,0.064
Lrrc75a,-0.4451642942035435,0.065
Fkbp4,0.4490625913371486,0.065
Ncs1,0.4479247671434392,0.065
Egfl7,-0.4501683943765098,0.065
Hs6st1,0.44533037601803915,0.066
Faf1,0.4492278393783762,0.066
Ndufs5,0.443671534100044,0.067
Zfp703,-0.4415511887310767,0.067
Creg2,-0.4418181577314494,0.068
Klf10,-0.44715228536329793,0.068
Sgsm2,-0.4502968835983621,0.068
Ndufa12,0.4454722571326625,0.069
Prm1,-0.44800488451333526,0.069
Egr3,-0.44998646352024085,0.07
Pwwp3a,-0.44940448526877486,0.07
Fbxo9,0.4478618648342847,0.07
Atp5a1,0.4482928358605106,0.071
Inka2,-0.45202955478883905,0.071
Ndufs6,0.44544680159349803,0.071
Sh3rf1,-0.44969384135384594,0.072
Gas7,-0.44608232333939885,0.072
Taf1c,-0.4463580164955642,0.074
Lamp5,-0.44658814579092754,0.074
Ets2,-0.45103300531456075,0.075
Iffo1,0.4454457398544096,0.075
Efcab6,-0.449344303704764,0.078
Shisa7,-0.44944219046555955,0.078
Tle5,0.44927374869099124,0.081
Mctp1,-0.44922405484091465,0.081
Macroh2a1,0.44813350098077787,0.081
Ltk,-0.4472764344811255,0.082
Dnajc1,-0.4463099953666224,0.083
Slc8a2,-0.45007068326733857,0.083
Abcg4,0.45102368402865944,0.084
Pitpnm1,0.44408556006169303,0.084
Atp5g3,0.44900272050173085,0.085
Nacc2,0.44968263123618973,0.086
Scoc,0.4453902751592379,0.086
Specc1,0.4463533777088581,0.087
P4ha1,-0.4447697475847304,0.087
Map1b,0.4494463091174446,0.088
Tspyl4,0.4489744405534348,0.088
Arl4c,0.4484280119322115,0.088
Nrsn2,0.4497374052983554,0.089
Gabarapl2,0.44979012646205263,0.089
Stard8,-0.4479348084946013,0.089
Atp1b2,0.4462965590119405,0.09
Rprml,-0.4496525085396989,0.09
Rrp36,-0.4452655073050036,0.09
Sh3gl3,-0.4459019295593219,0.092
Klf16,-0.44781816761765486,0.092
Chic2,-0.4472904881345608,0.094
Atp5c1,0.45140402948515174,0.097
Utf1,-0.45260641243106575,0.098
Aatk,0.4491221261230311,0.1
Stmn3,0.4513880758738754,0.1
Ppp1r9a,-0.44556117477330126,0.101
Inf2,-0.4523392148381986,0.102
Ddhd1,0.44914913196143014,0.103
Cpped1,-0.44517033657605176,0.103
Ntng1,0.45132662770354637,0.105
Vdac2,0.45063602583854195,0.107
Atp5b,0.44912550794228207,0.107
Atp1a2,0.44771082371128806,0.108
Camk1g,-0.4509762708795115,0.109
Dpf1,-0.45088567228413184,0.111
Pitpnm2,-0.45290288514945715,0.112
Neurl1a,-0.4516864508193339,0.112
Ina,0.45272011353505265,0.112
Kcnh1,-0.4493418358427857,0.114
B3gat3,0.4512517479343473,0.115
Cpne5,-0.45133685217179065,0.116
Gatad2a,0.4495570493836148,0.116
Ctdspl,-0.4538832872868786,0.117
Mmp16,-0.44979141322107363,0.117
Sema4f,-0.4489560405725354,0.117
Spag9,0.4479132212124636,0.117
Septin11,-0.4515530431040915,0.118
Atp5mpl,0.451406218130943,0.119
Ddn,-0.4490897004243113,0.119
Kcnh3,-0.45139518683728425,0.12
Pdia5,-0.44728524614954857,0.121
Ccl27b,-0.4471826923118768,0.122
Wbp4,0.4474688576852944,0.122
Tamalin,-0.44854661787005345,0.122
Atp1b1,0.45114224506896855,0.122
Gpr107,0.44701692908015866,0.123
Zfp672,-0.4489883190885223,0.124
Efcab1,-0.4448341031909798,0.124
Gnas,0.45230904549622847,0.124
Epop,-0.4527683669964472,0.125
Kremen1,-0.4509750855508845,0.126
Paip2,0.45024985876141,0.126
Fam174a,0.4465915739919218,0.129
Tigar,-0.44605064808379113,0.13
Tmem25,0.45212345617853417,0.131
Nab2,-0.4476723288330611,0.131
Htr2a,-0.4490113422016346,0.133
Gm52523,-0.4458261989977942,0.134
Gramd4,-0.44906515531925617,0.134
Fem1c,0.4510847032372725,0.137
Ankrd33b,-0.4513889260856771,0.137
Col6a2,-0.4520117194517468,0.138
Muc3a,-0.4503434648090332,0.138
Ppp1r1a,-0.45120469566597277,0.139
Baiap2,-0.44933692079835236,0.14
Sh3glb2,-0.4486487181007171,0.145
Plekhg5,-0.45115109724518965,0.146
Map4k2,0.4502040535460508,0.147
Adarb1,0.4529854155273736,0.147
Cmas,0.4499352127924594,0.151
Nppa,-0.4522237176910953,0.154
Mrs2,0.4540191467873717,0.156
Cox7b,0.45346544967592106,0.156
Tyro3,-0.44879296332486446,0.157
Egr2,-0.44973689213440826,0.159
Mast1,0.4503984050194183,0.16
Zbtb4,0.4521617132710338,0.165
Pvr,-0.45318883657427533,0.165
Fam163b,-0.450766108875929,0.168
Atp5pb,0.45284608981381186,0.17
Fhl2,-0.4497518809714975,0.173
Tacc1,-0.4515590423222627,0.174
Ndrg2,0.4516092800987686,0.174
Nkx1-2,-0.450311060391851,0.176
Ndufa6,0.45330450939422456,0.176
Nucb2,-0.4519794642774818,0.178
Fbxo44,0.4529568872902952,0.182
Gtdc1,-0.44879886705208766,0.185
Znfx1,-0.45279303747337324,0.192
Atp1a3,0.45287632299454134,0.192
Cracdl,-0.45313591374194834,0.192
Kcnv1,-0.44915358148778267,0.192
Mn1,-0.4516747976954117,0.194
Evl,0.4484743489610388,0.195
Arl4d,-0.45144812244920707,0.197
Laptm4a,0.4549929822616652,0.197
Nt5dc3,0.45319217352184427,0.208
Sema4a,-0.4554224383854339,0.212
Synpo,-0.45476630576847826,0.216
Tbkbp1,0.4573011565357209,0.219
Camk2n2,0.4509774645803522,0.222
Pld3,-0.4579097878187778,0.229
4930578G10Rik,-0.45291135830281526,0.23
Ttc9b,-0.45372747479003345,0.236
Kcnh4,-0.45652426939601976,0.248
Spock2,0.45142911221012866,0.251
Phactr1,-0.45792851920124156,0.259
Rimbp2,-0.45632252601150997,0.263
Myl4,-0.4512168201623238,0.272
Sh3rf3,-0.45703751250326236,0.28
Impa1,0.4535611849883897,0.282
Dlgap2,-0.457930352929493,0.29
Fnbp1,0.4561164068060941,0.293
Lrch1,0.45472571536762685,0.314
Zbtb17,-0.4566157865827167,0.32
Cckbr,-0.4541092577498597,0.328
Gm19410,-0.45754424595813387,0.331
Nek1,0.4559106352434325,0.349
Npas4,-0.4564089121711431,0.35
Rbp4,-0.457870633453278,0.356
Ctxn1,-0.45904920106253777,0.369
Ngef,-0.4577391697374633,0.397
Rcor2,-0.4585820192459708,0.432
Map4,0.46160641887224424,0.447
Ppfia4,0.4565727486795303,0.452
Adcy8,0.46094842842062445,0.457
Kndc1,0.46409284710909915,0.473
Gdf11,0.4617920960270483,0.486
Cracd,0.46077636046780385,0.498
Enah,0.46460765891964456,0.518
Crip2,-0.4679738572902615,0.605
Psd,-0.4727761694309646,0.632
Arpp19,-0.46835017494859355,0.66
Gsg1l,-0.4744209492595239,0.684
Ccdc136,0.4730528599628189,0.701
Mcm3ap,-0.47762773178855267,0.791
Dact2,-0.47905227610613665,0.797
Col6a1,-0.4842592157464878,0.888
